node_id,article_id,entity,entity_type,cluster,topic,sentiment,downloaded_date
133,528021,Ukraine,GPE,4,2,0.0,2022-03-30
136,528021,Russia,GPE,4,2,0.0,2022-03-30
133,528021,Ukraine,GPE,4,2,0.0,2022-03-30
136,528021,Russia,GPE,4,2,0.0,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.6697,2022-03-30
136,528021,Russia,GPE,4,2,-0.6697,2022-03-30
258,528021,Poland,GPE,4,2,-0.5719,2022-03-30
681,528021,France,GPE,4,2,-0.5719,2022-03-30
1549,528021,Viasat,GPE,4,2,-0.2023,2022-03-30
376,528021,The Associated Press,ORG,4,2,-0.2023,2022-03-30
135,528021,Ukrainian,NORP,4,2,-0.34,2022-03-30
232,528021,Russian,NORP,4,2,-0.34,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.4019,2022-03-30
136,528021,Russia,GPE,4,2,-0.4019,2022-03-30
133,528021,Ukraine,GPE,4,2,-0.4019,2022-03-30
136,528021,Russia,GPE,4,2,-0.34,2022-03-30
133,528021,Ukraine,GPE,4,2,-0.34,2022-03-30
135,528021,Ukrainian,GPE,4,2,-0.8255,2022-03-30
136,528021,Russia,GPE,4,2,-0.8255,2022-03-30
133,528021,Ukraine,GPE,4,2,-0.8255,2022-03-30
1550,528021,Ukrtelecom,ORG,4,2,-0.2716,2022-03-30
1551,528021,Google,ORG,4,2,0.4019,2022-03-30
232,528021,Russian,NORP,4,2,0.4019,2022-03-30
1552,528021,Eastern European,NORP,4,2,0.4019,2022-03-30
266,528021,NATO,ORG,4,2,0.4019,2022-03-30
1553,528021,KA-SAT,ORG,4,2,-0.765,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.7964,2022-03-30
133,528021,Ukraine,GPE,4,2,-0.5984,2022-03-30
136,528021,Russia,GPE,4,2,-0.5984,2022-03-30
135,528021,Ukrainian,NORP,4,2,-0.5984,2022-03-30
1554,528021,Victor Zhora,PERSON,4,2,-0.5984,2022-03-30
138,528021,AP,ORG,4,2,0.3182,2022-03-30
1555,528021,Zhora,PERSON,4,2,0.3182,2022-03-30
232,528021,Russian,NORP,4,2,0.3182,2022-03-30
135,528021,Ukrainian,NORP,4,2,0.2023,2022-03-30
1555,528021,Zhora,ORG,4,2,0.4019,2022-03-30
1556,528021,the State Service for Special Communications,ORG,4,2,0.4019,2022-03-30
1549,528021,Viasat,PERSON,4,2,0.0,2022-03-30
133,528021,Ukraine,GPE,4,2,0.0,2022-03-30
1549,528021,Viasat,GPE,4,2,-0.4767,2022-03-30
1557,528021,Carlsbad,GPE,4,2,-0.4767,2022-03-30
127,528021,California,GPE,4,2,-0.4767,2022-03-30
133,528021,Ukraine,GPE,4,2,-0.4767,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.6486,2022-03-30
1558,528021,Ruben Santamarta,PERSON,4,2,-0.4767,2022-03-30
1549,528021,Viasat,PERSON,4,2,0.0,2022-03-30
1559,528021,Gregory Falco,PERSON,4,2,-0.0772,2022-03-30
52,528021,Johns Hopkins University,ORG,4,2,-0.0772,2022-03-30
1560,528021,Falco,PERSON,4,2,0.0,2022-03-30
1561,528021,Skylogic,ORG,4,2,-0.4019,2022-03-30
1345,528021,Italy,GPE,4,2,-0.4019,2022-03-30
1562,528021,Eutelsat,ORG,4,2,-0.4019,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.4019,2022-03-30
1553,528021,KA-SAT,ORG,4,2,-0.4019,2022-03-30
1549,528021,Viasat,PERSON,4,2,-0.4767,2022-03-30
37,528021,U.S.,GPE,4,2,-0.4767,2022-03-30
1563,528021,Mandiant,PERSON,4,2,-0.4767,2022-03-30
204,623292,Biden,PERSON,4,3,-0.5994,2022-03-31
1410,623292,Algeria,GPE,4,3,-0.8885,2022-03-31
931,623292,Joe Biden's,PERSON,4,3,-0.8885,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.8885,2022-03-31
115,623292,American,NORP,4,3,-0.8885,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.8885,2022-03-31
1565,623292,Yemenis,NORP,4,3,-0.8617,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.8617,2022-03-31
1566,623292,Islam,ORG,4,3,0.8885,2022-03-31
391,623292,the United Nations,ORG,4,3,0.8885,2022-03-31
1564,623292,Yemen,GPE,4,3,0.8885,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.2263,2022-03-31
1568,623292,Houthi,ORG,4,3,-0.2263,2022-03-31
1388,623292,Saudi Arabia,GPE,4,3,-0.2263,2022-03-31
1569,623292,the United Arab Emirates,GPE,4,3,-0.2263,2022-03-31
738,623292,State Department,ORG,4,3,0.7131,2022-03-31
85,623292,ABC News,ORG,4,3,0.7131,2022-03-31
1570,623292,Yemeni,NORP,4,3,0.0,2022-03-31
386,623292,U.N.,ORG,4,3,-0.7906,2022-03-31
1564,623292,Yemen,GPE,4,3,0.1195,2022-03-31
1571,623292,Tamuna Sabadze,PERSON,4,3,0.1195,2022-03-31
1572,623292,the International Rescue Committee,ORG,4,3,0.1195,2022-03-31
1564,623292,Yemen,GPE,4,3,0.1195,2022-03-31
127,623292,California,GPE,4,3,0.1195,2022-03-31
1573,623292,Arab,NORP,4,3,0.1195,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.128,2022-03-31
1575,623292,Iran,GPE,4,3,-0.128,2022-03-31
1576,623292,Sanaa,GPE,4,3,-0.128,2022-03-31
1573,623292,Arab,NORP,4,3,-0.128,2022-03-31
1388,623292,Saudi Arabia,GPE,4,3,0.128,2022-03-31
1577,623292,UAE,ORG,4,3,0.128,2022-03-31
1573,623292,Arab,NORP,4,3,0.128,2022-03-31
1570,623292,Yemeni,NORP,4,3,0.128,2022-03-31
1578,623292,Iranian,NORP,4,3,0.128,2022-03-31
204,623292,Biden,PERSON,4,3,-0.296,2022-03-31
1579,623292,Tim Lenderking,PERSON,4,3,-0.296,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.296,2022-03-31
193,623292,Republicans,NORP,4,3,-0.8658,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.8658,2022-03-31
1580,623292,Emirati,GPE,4,3,-0.8658,2022-03-31
204,623292,Biden,PERSON,4,3,-0.6908,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.6908,2022-03-31
1581,623292,Gulf Arab,NORP,4,3,0.3612,2022-03-31
204,623292,Biden,PERSON,4,3,0.3612,2022-03-31
355,623292,State,ORG,4,3,0.0,2022-03-31
623,623292,Antony Blinken,PERSON,4,3,0.0,2022-03-31
1577,623292,UAE,ORG,4,3,0.0,2022-03-31
1582,623292,Crown Prince,PERSON,4,3,0.0,2022-03-31
1583,623292,Mohammed bin Zayan,PERSON,4,3,0.0,2022-03-31
1584,623292,MBZ,ORG,4,3,0.4215,2022-03-31
1585,623292,Morocco,GPE,4,3,0.4215,2022-03-31
738,623292,State Department,ORG,4,3,0.8176,2022-03-31
37,623292,U.S.,GPE,4,3,0.8176,2022-03-31
1577,623292,UAE,ORG,4,3,0.8176,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.6956,2022-03-31
1580,623292,Emirati,GPE,4,3,-0.6956,2022-03-31
37,623292,U.S.,GPE,4,3,-0.6956,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.6956,2022-03-31
1586,623292,Saudis,NORP,4,3,-0.6956,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.6956,2022-03-31
1575,623292,Iran,GPE,4,3,-0.5719,2022-03-31
1575,623292,Iran,GPE,4,3,-0.4404,2022-03-31
1586,623292,Saudis,NORP,4,3,-0.4404,2022-03-31
1586,623292,Saudis,NORP,4,3,-0.6369,2022-03-31
1587,623292,the State Department's,ORG,4,3,-0.6369,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.6369,2022-03-31
1580,623292,Emirati,GPE,4,3,-0.8316,2022-03-31
204,623292,Biden,PERSON,4,3,-0.8316,2022-03-31
306,623292,the State Department,ORG,4,3,-0.8316,2022-03-31
1568,623292,Houthi,ORG,4,3,-0.8316,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.9052,2022-03-31
738,623292,State Department,ORG,4,3,-0.9052,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.9052,2022-03-31
1588,623292,FTO,ORG,4,3,0.6124,2022-03-31
738,623292,State Department,ORG,4,3,0.6124,2022-03-31
85,623292,ABC News,ORG,4,3,0.6124,2022-03-31
1577,623292,UAE,GPE,4,3,0.6808,2022-03-31
1388,623292,Saudi Arabia,GPE,4,3,0.6808,2022-03-31
204,623292,Biden,PERSON,4,3,0.6808,2022-03-31
1589,623292,Saudi Arabia's,GPE,4,3,-0.9042,2022-03-31
115,623292,American,NORP,4,3,-0.8591,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.8591,2022-03-31
1590,623292,Bernie Sanders,PERSON,4,3,-0.8591,2022-03-31
65,623292,House,ORG,4,3,-0.8591,2022-03-31
1591,623292,Pramila Jayapal,PERSON,4,3,-0.8591,2022-03-31
1592,623292,Peter DeFazio,PERSON,4,3,-0.8591,2022-03-31
1593,623292,Ro Khanna,PERSON,4,3,-0.8591,2022-03-31
37,623292,U.S.,GPE,4,3,-0.6597,2022-03-31
208,623292,Trump,ORG,4,3,-0.6597,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.6597,2022-03-31
386,623292,U.N.,ORG,4,3,-0.7269,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.8402,2022-03-31
386,623292,U.N.,ORG,4,3,-0.8402,2022-03-31
1388,623292,Saudi Arabia,GPE,4,3,-0.4404,2022-03-31
1577,623292,UAE,GPE,4,3,-0.4404,2022-03-31
1594,623292,Saudi Aramco,NORP,4,3,-0.4404,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.0258,2022-03-31
1595,623292,the UN Human Rights Council,ORG,4,3,-0.8591,2022-03-31
386,623292,U.N.,ORG,4,3,-0.8591,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.296,2022-03-31
738,623292,State Department,ORG,4,3,-0.296,2022-03-31
386,623292,U.N.,ORG,4,3,0.6249,2022-03-31
1564,623292,Yemen,GPE,4,3,0.6249,2022-03-31
1596,623292,Hans Grundberg,PERSON,4,3,0.6249,2022-03-31
1566,623292,Islam,ORG,4,3,0.6249,2022-03-31
1597,623292,Grundberg,PERSON,4,3,0.6432,2022-03-31
1598,623292,The Gulf Cooperation Council,ORG,4,3,0.7351,2022-03-31
1599,623292,Riyadh,GPE,4,3,0.7351,2022-03-31
1570,623292,Yemeni,NORP,4,3,0.7351,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.705,2022-03-31
1567,623292,Saudi,NORP,4,3,-0.705,2022-03-31
1600,623292,GCC,ORG,4,3,-0.705,2022-03-31
1570,623292,Yemeni,NORP,4,3,-0.7469,2022-03-31
1576,623292,Sanaa,GPE,4,3,-0.7469,2022-03-31
1574,623292,Houthis,PERSON,4,3,-0.7469,2022-03-31
1597,623292,Grundberg,PERSON,4,3,0.7579,2022-03-31
1600,623292,GCC,ORG,4,3,0.7579,2022-03-31
1564,623292,Yemen,GPE,4,3,0.7579,2022-03-31
1570,623292,Yemeni,NORP,4,3,-0.91,2022-03-31
136,623292,Russia,GPE,4,3,-0.91,2022-03-31
133,623292,Ukraine,GPE,4,3,-0.91,2022-03-31
1564,623292,Yemen,GPE,4,3,-0.2263,2022-03-31
1601,623292,Isaac,PERSON,4,3,0.3612,2022-03-31
1601,623292,Isaac,PERSON,4,3,0.7264,2022-03-31
1602,623292,Save the Children,ORG,4,3,0.7264,2022-03-31
135,625314,Ukrainian,NORP,4,6,-0.7791,2022-03-31
252,625314,Volodymyr Zelenskyy,PERSON,4,6,-0.7791,2022-03-31
425,625314,Australian,NORP,4,6,-0.7791,2022-03-31
136,625314,Russia,GPE,4,6,-0.7791,2022-03-31
1289,625314,US,GPE,4,6,-0.7791,2022-03-31
1603,625314,Ukraine CANBERRA,GPE,4,6,-0.7791,2022-03-31
300,625314,Australia,GPE,4,6,-0.7791,2022-03-31
135,625314,Ukrainian,NORP,4,6,-0.7791,2022-03-31
252,625314,Volodymyr Zelenskyy,PERSON,4,6,-0.7791,2022-03-31
425,625314,Australian,NORP,4,6,-0.7791,2022-03-31
136,625314,Russia,GPE,4,6,-0.7791,2022-03-31
1604,625314,the Australian Parliament,ORG,4,6,0.3612,2022-03-31
232,625314,Russian,NORP,4,6,-0.4588,2022-03-31
136,625314,Russia,GPE,4,6,0.1531,2022-03-31
273,625314,Zelenskyy,PERSON,4,6,0.1531,2022-03-31
425,625314,Australian,NORP,4,6,0.0,2022-03-31
1605,625314,Bushmaster,PERSON,4,6,0.0,2022-03-31
1606,625314,Bushmasters,ORG,4,6,0.7089,2022-03-31
133,625314,Ukraine,GPE,4,6,0.7089,2022-03-31
273,625314,Zelenskyy,PERSON,4,6,0.7089,2022-03-31
135,625314,Ukrainian,NORP,4,6,-0.8911,2022-03-31
425,625314,Australian,NORP,4,6,-0.8911,2022-03-31
1607,625314,Canberra,GPE,4,6,-0.8911,2022-03-31
273,625314,Zelenskyy,ORG,4,6,-0.8911,2022-03-31
300,625314,Australia,GPE,4,6,-0.8911,2022-03-31
232,625314,Russian,NORP,4,6,-0.5994,2022-03-31
133,625314,Ukraine,GPE,4,6,-0.5994,2022-03-31
203,625314,China,GPE,4,6,-0.5994,2022-03-31
1516,625314,Taiwan,GPE,4,6,-0.5994,2022-03-31
136,625314,Russia,GPE,4,6,-0.8479,2022-03-31
136,625314,Russia,GPE,4,6,-0.8479,2022-03-31
273,625314,Zelenskyy,PERSON,4,6,-0.8479,2022-03-31
273,625314,Zelenskyy,ORG,4,6,-0.4588,2022-03-31
136,625314,Russia,GPE,4,6,-0.4588,2022-03-31
133,625314,Ukraine,GPE,4,6,-0.4588,2022-03-31
230,625314,Moscow,GPE,4,6,-0.4588,2022-03-31
1608,625314,Malaysia Airlines,ORG,4,6,-0.4588,2022-03-31
133,625314,Ukraine,GPE,4,6,-0.4588,2022-03-31
425,625314,Australian,NORP,4,6,-0.6124,2022-03-31
553,625314,Dutch,NORP,4,6,-0.6124,2022-03-31
136,625314,Russia,GPE,4,6,-0.6124,2022-03-31
1609,625314,the International Civil Aviation Organization,ORG,4,6,-0.6124,2022-03-31
230,625314,Moscow,GPE,4,6,-0.6124,2022-03-31
553,625314,Dutch,NORP,4,6,-0.3182,2022-03-31
425,625314,Australian,NORP,4,6,-0.3182,2022-03-31
1610,625314,Scott Morrison,PERSON,4,6,0.0,2022-03-31
300,625314,Australia,GPE,4,6,0.0,2022-03-31
1611,625314,Morrison,PERSON,4,6,-0.0387,2022-03-31
300,625314,Australia,GPE,4,6,0.6369,2022-03-31
133,625314,Ukraine,GPE,4,6,0.6369,2022-03-31
37,625314,U.S.,GPE,4,6,0.6369,2022-03-31
300,625314,Australia,GPE,4,6,-0.1027,2022-03-31
136,625314,Russia,GPE,4,6,-0.1027,2022-03-31
137,625314,Belarus,GPE,4,6,-0.1027,2022-03-31
136,625314,Russia,GPE,4,6,-0.2263,2022-03-31
136,625314,Russia,GPE,4,6,-0.4588,2022-03-31
425,625314,Australian,NORP,4,6,-0.4588,2022-03-31
136,625314,Russia,GPE,4,6,-0.0772,2022-03-31
137,625314,Belarus,GPE,4,6,-0.0772,2022-03-31
232,625314,Russian,NORP,4,6,-0.3612,2022-03-31
232,625314,Russian,NORP,4,6,-0.3612,2022-03-31
301,625314,Jeremy Fleming,PERSON,4,6,0.5574,2022-03-31
189,625314,Britain,GPE,4,6,0.5574,2022-03-31
1612,625314,Government Communications Headquarters,ORG,4,6,0.5574,2022-03-31
1607,625314,Canberra,GPE,4,6,0.5574,2022-03-31
273,625314,Zelenskyy,ORG,4,6,0.5574,2022-03-31
1613,625314,Fleming,ORG,4,6,-0.3626,2022-03-31
273,625314,Zelenskyy,PERSON,4,6,-0.3626,2022-03-31
136,625314,Russia,GPE,4,6,-0.3626,2022-03-31
232,625314,Russian,NORP,4,6,0.0,2022-03-31
233,625314,Vladimir Putin,PERSON,4,6,0.0,2022-03-31
232,625314,Russian,NORP,4,6,-0.7906,2022-03-31
1613,625314,Fleming,ORG,4,6,-0.7906,2022-03-31
1610,723811,Scott Morrison,PERSON,4,6,-0.8863,2022-03-31
300,723811,Australia,GPE,4,6,-0.8863,2022-03-31
1605,723811,Bushmaster,PERSON,4,6,-0.8863,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.8863,2022-03-31
252,723811,Volodymyr Zelenskyy,PERSON,4,6,-0.8863,2022-03-31
425,723811,Australian,NORP,4,6,-0.8863,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.8863,2022-03-31
136,723811,Russia,GPE,4,6,-0.8863,2022-03-31
279,723811,Ukrainians,NORP,4,6,-0.8863,2022-03-31
1614,723811,CANBERRA,GPE,4,6,-0.8863,2022-03-31
300,723811,Australia,GPE,4,6,-0.8863,2022-03-31
1610,723811,Scott Morrison,PERSON,4,6,-0.8863,2022-03-31
300,723811,Australia,GPE,4,6,-0.8863,2022-03-31
1605,723811,Bushmaster,PERSON,4,6,-0.8863,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.8863,2022-03-31
252,723811,Volodymyr Zelenskyy,PERSON,4,6,-0.8863,2022-03-31
425,723811,Australian,NORP,4,6,-0.8863,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.8863,2022-03-31
136,723811,Russia,GPE,4,6,-0.8863,2022-03-31
273,723811,Zelenskyy,PERSON,4,6,0.0,2022-03-31
1604,723811,the Australian Parliament,ORG,4,6,0.0,2022-03-31
425,723811,Australian,NORP,4,6,0.0,2022-03-31
1611,723811,Morrison,PERSON,4,6,0.0,2022-03-31
1615,723811,Boeing,ORG,4,6,0.0,2022-03-31
1606,723811,Bushmasters,ORG,4,6,0.0,2022-03-31
1611,723811,Morrison,PERSON,4,6,0.0,2022-03-31
273,723811,Zelenskyy,PERSON,4,6,0.3612,2022-03-31
1604,723811,the Australian Parliament,ORG,4,6,0.3612,2022-03-31
273,723811,Zelenskyy,ORG,4,6,-0.3182,2022-03-31
232,723811,Russian,NORP,4,6,-0.3182,2022-03-31
136,723811,Russia,GPE,4,6,0.1531,2022-03-31
273,723811,Zelenskyy,PERSON,4,6,0.1531,2022-03-31
1605,723811,Bushmaster,PERSON,4,6,0.0,2022-03-31
1606,723811,Bushmasters,ORG,4,6,0.7089,2022-03-31
133,723811,Ukraine,GPE,4,6,0.7089,2022-03-31
273,723811,Zelenskyy,PERSON,4,6,0.7089,2022-03-31
135,723811,Ukrainian,NORP,4,6,-0.8911,2022-03-31
425,723811,Australian,NORP,4,6,-0.8911,2022-03-31
1607,723811,Canberra,GPE,4,6,-0.8911,2022-03-31
273,723811,Zelenskyy,ORG,4,6,-0.8911,2022-03-31
300,723811,Australia,GPE,4,6,-0.8911,2022-03-31
232,723811,Russian,NORP,4,6,-0.5994,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.5994,2022-03-31
203,723811,China,GPE,4,6,-0.5994,2022-03-31
1516,723811,Taiwan,GPE,4,6,-0.5994,2022-03-31
136,723811,Russia,GPE,4,6,-0.8479,2022-03-31
136,723811,Russia,GPE,4,6,-0.8479,2022-03-31
273,723811,Zelenskyy,PERSON,4,6,-0.8479,2022-03-31
273,723811,Zelenskyy,ORG,4,6,-0.4588,2022-03-31
136,723811,Russia,GPE,4,6,-0.4588,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.4588,2022-03-31
230,723811,Moscow,GPE,4,6,-0.4588,2022-03-31
1608,723811,Malaysia Airlines,ORG,4,6,-0.4588,2022-03-31
133,723811,Ukraine,GPE,4,6,-0.4588,2022-03-31
425,723811,Australian,NORP,4,6,-0.6124,2022-03-31
553,723811,Dutch,NORP,4,6,-0.6124,2022-03-31
136,723811,Russia,GPE,4,6,-0.6124,2022-03-31
1609,723811,the International Civil Aviation Organization,ORG,4,6,-0.6124,2022-03-31
230,723811,Moscow,GPE,4,6,-0.6124,2022-03-31
553,723811,Dutch,NORP,4,6,-0.3182,2022-03-31
425,723811,Australian,NORP,4,6,-0.3182,2022-03-31
1610,723811,Scott Morrison,PERSON,4,6,0.0,2022-03-31
300,723811,Australia,GPE,4,6,0.0,2022-03-31
1611,723811,Morrison,PERSON,4,6,-0.0387,2022-03-31
300,723811,Australia,GPE,4,6,0.6369,2022-03-31
133,723811,Ukraine,GPE,4,6,0.6369,2022-03-31
37,723811,U.S.,GPE,4,6,0.6369,2022-03-31
300,723811,Australia,GPE,4,6,-0.1027,2022-03-31
136,723811,Russia,GPE,4,6,-0.1027,2022-03-31
137,723811,Belarus,GPE,4,6,-0.1027,2022-03-31
136,723811,Russia,GPE,4,6,-0.2263,2022-03-31
136,723811,Russia,GPE,4,6,-0.4588,2022-03-31
425,723811,Australian,NORP,4,6,-0.4588,2022-03-31
136,723811,Russia,GPE,4,6,-0.0772,2022-03-31
137,723811,Belarus,GPE,4,6,-0.0772,2022-03-31
232,723811,Russian,NORP,4,6,-0.3612,2022-03-31
232,723811,Russian,NORP,4,6,-0.3612,2022-03-31
70,723811,Associated Press,ORG,4,6,0.0,2022-03-31
1616,723811,Nick Perry,PERSON,4,6,0.0,2022-03-31
1617,723811,Wellington,GPE,4,6,0.0,2022-03-31
1515,723811,New Zealand,GPE,4,6,0.0,2022-03-31
162,746815,ABC News',ORG,4,9,0.0,2022-03-31
1618,746815,Maggie Rulli,PERSON,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
700,746815,Slovakia,GPE,4,9,-0.5106,2022-03-31
699,746815,Hungary,GPE,4,9,-0.5106,2022-03-31
1619,746815,Romania,GPE,4,9,-0.5106,2022-03-31
264,746815,Moldova,GPE,4,9,-0.5106,2022-03-31
264,746815,Moldova,PERSON,4,9,0.4201,2022-03-31
133,746815,Ukraine,GPE,4,9,0.4201,2022-03-31
1620,746815,non-NATO,ORG,4,9,-0.5423,2022-03-31
1621,746815,non-EU,ORG,4,9,-0.5423,2022-03-31
264,746815,Moldova,GPE,4,9,-0.5423,2022-03-31
133,746815,Ukraine,GPE,4,9,-0.5423,2022-03-31
232,746815,Russian,NORP,4,9,-0.5423,2022-03-31
279,746815,Ukrainians,NORP,4,9,0.0,2022-03-31
1622,746815,Moldovans,NORP,4,9,0.0516,2022-03-31
1623,746815,Irina,ORG,4,9,0.0,2022-03-31
1624,746815,Arcadyi,PERSON,4,9,0.0,2022-03-31
1623,746815,Irina,ORG,4,9,0.0258,2022-03-31
1625,746815,Odessa,PERSON,4,9,0.0258,2022-03-31
133,746815,Ukraine,GPE,4,9,-0.4215,2022-03-31
264,746815,Moldova,GPE,4,9,0.0,2022-03-31
264,746815,Moldova,ORG,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
136,746815,Russia,GPE,4,9,0.0,2022-03-31
537,746815,pro-Russian,NORP,4,9,0.4019,2022-03-31
1626,746815,Z,ORG,4,9,0.0,2022-03-31
240,746815,Putin,PERSON,4,9,0.0,2022-03-31
136,746815,Russia,GPE,4,9,0.0,2022-03-31
136,746815,Russia,GPE,4,9,0.4215,2022-03-31
279,746815,Ukrainians,NORP,4,9,0.4215,2022-03-31
232,746815,Russian,NORP,4,9,0.4215,2022-03-31
264,746815,Moldova,GPE,4,9,0.7783,2022-03-31
136,746815,Russia,GPE,4,9,-0.296,2022-03-31
1619,746815,Romania,GPE,4,9,-0.4939,2022-03-31
133,746815,Ukraine,GPE,4,9,0.5994,2022-03-31
240,746815,Putin,PERSON,4,9,-0.296,2022-03-31
1619,746815,Romania,GPE,4,9,0.0,2022-03-31
266,746815,NATO,ORG,4,9,0.0,2022-03-31
402,746815,European Union,ORG,4,9,0.0,2022-03-31
1619,746815,Romania,GPE,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
359,746815,EU,ORG,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,0.0,2022-03-31
1627,746815,Siret,GPE,4,9,0.0,2022-03-31
1619,746815,Romania,GPE,4,9,0.0,2022-03-31
1628,746815,Elenea,GPE,4,9,0.0,2022-03-31
1629,746815,Katya,PERSON,4,9,0.0,2022-03-31
1630,746815,Kiev,GPE,4,9,0.0,2022-03-31
1629,746815,Katya,GPE,4,9,-0.7351,2022-03-31
1628,746815,Elenea,GPE,4,9,-0.7351,2022-03-31
1631,746815,FaceTimes,ORG,4,9,0.4939,2022-03-31
279,746815,Ukrainians,NORP,4,9,0.0,2022-03-31
133,746815,Ukraine,GPE,4,9,-0.4767,2022-03-31
700,746815,Slovakia,GPE,4,9,0.0,2022-03-31
1632,746815,Pavel Novack,PERSON,4,9,0.0,2022-03-31
1633,746815,Pavel,PERSON,4,9,0.7003,2022-03-31
1525,746815,Orthodox,NORP,4,9,0.3182,2022-03-31
1634,746815,Christianity,NORP,4,9,0.3182,2022-03-31
264,746815,Moldova,GPE,4,9,0.0,2022-03-31
605,746815,Moldovan,PERSON,4,9,0.8271,2022-03-31
232,1549013,Russian,NORP,4,6,-0.0516,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.0516,2022-04-01
230,1549013,Moscow,GPE,4,6,-0.0516,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.0516,2022-04-01
234,1549013,Russians,NORP,4,6,-0.0516,2022-04-01
360,1549013,Defense,ORG,4,6,0.128,2022-04-01
587,1549013,Sergei Shoigu,PERSON,4,6,0.128,2022-04-01
136,1549013,Russia,GPE,4,6,-0.9398,2022-04-01
499,1549013,Chechnya,GPE,4,6,-0.9398,2022-04-01
1635,1549013,Vladislav,PERSON,4,6,-0.4215,2022-04-01
232,1549013,Russian,NORP,4,6,0.3612,2022-04-01
230,1549013,Moscow,GPE,4,6,0.0,2022-04-01
233,1549013,Vladimir Putin,PERSON,4,6,-0.2023,2022-04-01
232,1549013,Russian,NORP,4,6,-0.2023,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.2023,2022-04-01
1636,1549013,Videos,ORG,4,6,0.0,2022-04-01
133,1549013,Ukraine,GPE,4,6,0.0,2022-04-01
234,1549013,Russians,NORP,4,6,0.0,2022-04-01
1637,1549013,Lyubov,PERSON,4,6,0.34,2022-04-01
1638,1549013,The Defense Ministry,ORG,4,6,-0.7184,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.7184,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.5023,2022-04-01
1639,1549013,Lyudmila Narusova,PERSON,4,6,-0.2732,2022-04-01
232,1549013,Russian,NORP,4,6,-0.2732,2022-04-01
1640,1549013,Svetlana Agapitova,PERSON,4,6,-0.6705,2022-04-01
1641,1549013,St. Petersburg,GPE,4,6,-0.6705,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.6705,2022-04-01
136,1549013,Russia,GPE,4,6,0.0,2022-04-01
244,1549013,Kremlin,ORG,4,6,0.7269,2022-04-01
244,1549013,Kremlin,ORG,4,6,-0.9062,2022-04-01
499,1549013,Chechnya,GPE,4,6,-0.3612,2022-04-01
1642,1549013,Dmitry,ORG,4,6,0.0,2022-04-01
1642,1549013,Dmitry,ORG,4,6,-0.5719,2022-04-01
133,1549013,Ukraine,GPE,4,6,0.0516,2022-04-01
1643,1549013,Alexei Tabalov,PERSON,4,6,-0.128,2022-04-01
1644,1549013,Tabalov,PERSON,4,6,-0.1779,2022-04-01
232,1549013,Russian,NORP,4,6,-0.8658,2022-04-01
133,1549013,Ukraine,GPE,4,6,-0.8658,2022-04-01
1644,1549013,Tabalov,PERSON,4,6,-0.5719,2022-04-01
244,1549013,Kremlin,ORG,4,6,-0.2023,2022-04-01
