node_id,article_id,entity,entity_type,topic,sentiment,cluster_id,dominant_topic,downloaded_date,node
559,413890,White House,ORG,6,0.996,2,5,2022-03-28,White House_2_5
565,413890,Shalanda Young,PERSON,6,0.996,2,5,2022-03-28,Shalanda Young_2_5
567,413890,Congress,ORG,6,0.996,2,5,2022-03-28,Congress_2_5
560,413890,Biden,PERSON,6,0.996,2,5,2022-03-28,Biden_2_5
619,413890,last year,DATE,6,0.996,2,5,2022-03-28,last year_2_5
586,413890,20%,PERCENT,6,0.996,2,5,2022-03-28,20%_2_5
587,413890,$100 million,MONEY,6,0.996,2,5,2022-03-28,$100 million_2_5
560,413890,Biden,PERSON,6,0.996,2,5,2022-03-28,Biden_2_5
563,413890,Monday,DATE,6,0.996,2,5,2022-03-28,Monday_2_5
579,413890,$361 billion,MONEY,6,0.996,2,5,2022-03-28,$361 billion_2_5
580,413890,10 years,DATE,6,0.996,2,5,2022-03-28,10 years_2_5
581,413890,0.01%,PERCENT,6,0.996,2,5,2022-03-28,0.01%_2_5
582,413890,another $1.4 trillion,MONEY,6,0.996,2,5,2022-03-28,another $1.4 trillion_2_5
583,413890,the next decade,DATE,6,0.996,2,5,2022-03-28,the next decade_2_5
609,413890,28%,PERCENT,6,0.996,2,5,2022-03-28,28%_2_5
621,413890,39.6%,PERCENT,6,0.996,2,5,2022-03-28,39.6%_2_5
594,413890,next year,DATE,6,0.996,2,5,2022-03-28,next year_2_5
622,413890,4.7%,PERCENT,6,0.996,2,5,2022-03-28,4.7%_2_5
571,413890,this year,DATE,6,0.996,2,5,2022-03-28,this year_2_5
623,413890,2.3%,PERCENT,6,0.996,2,5,2022-03-28,2.3%_2_5
624,413890,2023,DATE,6,0.996,2,5,2022-03-28,2023_2_5
625,413890,7%,PERCENT,6,0.996,2,5,2022-03-28,7%_2_5
626,413890,2021,DATE,6,0.996,2,5,2022-03-28,2021_2_5
627,413890,the first two months of 2022,DATE,6,0.996,2,5,2022-03-28,the first two months of 2022_2_5
628,413890,Russia,GPE,6,0.996,2,5,2022-03-28,Russia_2_5
598,413890,Ukraine,GPE,6,0.996,2,5,2022-03-28,Ukraine_2_5
629,413890,Cecilia,GPE,6,0.996,2,5,2022-03-28,Cecilia_2_5
630,413890,the White House Council of Economic Advisers,ORG,6,0.996,2,5,2022-03-28,the White House Council of Economic Advisers_2_5
631,413890,Rouse,PERSON,6,0.996,2,5,2022-03-28,Rouse_2_5
632,419614,Trump,ORG,8,-0.0726,2,4,2022-03-28,Trump_2_4
633,419614,John Eastman,PERSON,8,-0.0726,2,4,2022-03-28,John Eastman_2_4
632,419614,Trump,ORG,8,-0.0726,2,4,2022-03-28,Trump_2_4
634,419614,Donald Trump,PERSON,8,-0.0726,2,4,2022-03-28,Donald Trump_2_4
635,419614,2020,DATE,8,-0.0726,2,4,2022-03-28,2020_2_4
636,419614,U.S,GPE,8,-0.0726,2,4,2022-03-28,U.S_2_4
637,419614,David Carter,PERSON,8,-0.0726,2,4,2022-03-28,David Carter_2_4
632,419614,Trump,ORG,8,-0.0726,2,4,2022-03-28,Trump_2_4
633,419614,John Eastman,PERSON,8,-0.0726,2,4,2022-03-28,John Eastman_2_4
638,419614,Jan. 6,DATE,8,-0.0726,2,4,2022-03-28,Jan. 6_2_4
639,419614,House,ORG,8,-0.0726,2,4,2022-03-28,House_2_4
636,419614,U.S,GPE,8,-0.0726,2,4,2022-03-28,U.S_2_4
640,419614,Capitol,FAC,8,-0.0726,2,4,2022-03-28,Capitol_2_4
641,419614,Court,ORG,8,-0.0726,2,4,2022-03-28,Court_2_4
632,419614,Trump,PERSON,8,-0.0726,2,4,2022-03-28,Trump_2_4
642,419614,the Joint Session of Congress,LOC,8,-0.0726,2,4,2022-03-28,the Joint Session of Congress_2_4
643,419614,"January 6, 2021",DATE,8,-0.0726,2,4,2022-03-28,"January 6, 2021_2_4"
644,419614,Carter,PERSON,8,-0.0726,2,4,2022-03-28,Carter_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
646,419614,ten,CARDINAL,8,-0.0726,2,4,2022-03-28,ten_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
647,419614,Monday,DATE,8,-0.0726,2,4,2022-03-28,Monday_2_4
648,419614,afternoon,TIME,8,-0.0726,2,4,2022-03-28,afternoon_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
644,419614,Carter,PERSON,8,-0.0726,2,4,2022-03-28,Carter_2_4
649,419614,Clinton,PERSON,8,-0.0726,2,4,2022-03-28,Clinton_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
650,419614,eleventh,ORDINAL,8,-0.0726,2,4,2022-03-28,eleventh_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
632,419614,Trump,PERSON,8,-0.0726,2,4,2022-03-28,Trump_2_4
651,419614,Rudy Giuliani,PERSON,8,-0.0726,2,4,2022-03-28,Rudy Giuliani_2_4
644,419614,Carter,PERSON,8,-0.0726,2,4,2022-03-28,Carter_2_4
652,419614,Pence,PERSON,8,-0.0726,2,4,2022-03-28,Pence_2_4
653,419614,January 6,DATE,8,-0.0726,2,4,2022-03-28,January 6_2_4
654,419614,first,ORDINAL,8,-0.0726,2,4,2022-03-28,first_2_4
632,419614,Trump,PERSON,8,-0.0726,2,4,2022-03-28,Trump_2_4
645,419614,Eastman,PERSON,8,-0.0726,2,4,2022-03-28,Eastman_2_4
644,419614,Carter,PERSON,8,-0.0726,2,4,2022-03-28,Carter_2_4
642,419614,the Joint Session of Congress,LOC,8,-0.0726,2,4,2022-03-28,the Joint Session of Congress_2_4
643,419614,"January 6, 2021",DATE,8,-0.0726,2,4,2022-03-28,"January 6, 2021_2_4"
655,419614,the United States,GPE,8,-0.0726,2,4,2022-03-28,the United States_2_4
641,419614,Court,ORG,8,-0.0726,2,4,2022-03-28,Court_2_4
656,419795,House,ORG,6,-0.9922,2,9,2022-03-28,House_2_9
657,419795,Capitol,FAC,6,-0.9922,2,9,2022-03-28,Capitol_2_9
658,419795,1 year later,DATE,6,-0.9922,2,9,2022-03-28,1 year later_2_9
656,419795,House,ORG,6,-0.9922,2,9,2022-03-28,House_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
657,419795,Capitol,ORG,6,-0.9922,2,9,2022-03-28,Capitol_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
661,419795,Trump White House,ORG,6,-0.9922,2,9,2022-03-28,Trump White House_2_9
662,419795,Congress,ORG,6,-0.9922,2,9,2022-03-28,Congress_2_9
663,419795,2020,DATE,6,-0.9922,2,9,2022-03-28,2020_2_9
664,419795,34,CARDINAL,6,-0.9922,2,9,2022-03-28,34_2_9
665,419795,Sunday,DATE,6,-0.9922,2,9,2022-03-28,Sunday_2_9
666,419795,Peter Navarro,PERSON,6,-0.9922,2,9,2022-03-28,Peter Navarro_2_9
667,419795,Dan Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Dan Scavino_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
669,419795,night,TIME,6,-0.9922,2,9,2022-03-28,night_2_9
656,419795,House,ORG,6,-0.9922,2,9,2022-03-28,House_2_9
670,419795,Bennie Thompson,PERSON,6,-0.9922,2,9,2022-03-28,Bennie Thompson_2_9
671,419795,Miss.,GPE,6,-0.9922,2,9,2022-03-28,Miss._2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
656,419795,House,ORG,6,-0.9922,2,9,2022-03-28,House_2_9
672,419795,the Justice Department,ORG,6,-0.9922,2,9,2022-03-28,the Justice Department_2_9
673,419795,"100,000",MONEY,6,-0.9922,2,9,2022-03-28,"100,000_2_9"
674,419795,up to one year,DATE,6,-0.9922,2,9,2022-03-28,up to one year_2_9
675,419795,The Select Committee’s,ORG,6,-0.9922,2,9,2022-03-28,The Select Committee’s_2_9
676,419795,Joe Biden,PERSON,6,-0.9922,2,9,2022-03-28,Joe Biden_2_9
677,419795,Donald Trump’s,PERSON,6,-0.9922,2,9,2022-03-28,Donald Trump’s_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
679,419795,The Supreme Court,ORG,6,-0.9922,2,9,2022-03-28,The Supreme Court_2_9
663,419795,2020,DATE,6,-0.9922,2,9,2022-03-28,2020_2_9
680,419795,Donald Trump,PERSON,6,-0.9922,2,9,2022-03-28,Donald Trump_2_9
681,419795,JFK,PERSON,6,-0.9922,2,9,2022-03-28,JFK_2_9
682,419795,Nixon,PERSON,6,-0.9922,2,9,2022-03-28,Nixon_2_9
683,419795,1960,DATE,6,-0.9922,2,9,2022-03-28,1960_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
684,419795,The Justice Department,ORG,6,-0.9922,2,9,2022-03-28,The Justice Department_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
685,419795,Steve Bannon,PERSON,6,-0.9922,2,9,2022-03-28,Steve Bannon_2_9
686,419795,Bannon,PERSON,6,-0.9922,2,9,2022-03-28,Bannon_2_9
687,419795,this summer,DATE,6,-0.9922,2,9,2022-03-28,this summer_2_9
688,419795,DOJ,ORG,6,-0.9922,2,9,2022-03-28,DOJ_2_9
656,419795,House,ORG,6,-0.9922,2,9,2022-03-28,House_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
689,419795,Mark Meadows,PERSON,6,-0.9922,2,9,2022-03-28,Mark Meadows_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
690,419795,The Department of Justice,ORG,6,-0.9922,2,9,2022-03-28,The Department of Justice_2_9
691,419795,Adam Schiff,PERSON,6,-0.9922,2,9,2022-03-28,Adam Schiff_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
692,419795,Congressional,NORP,6,-0.9922,2,9,2022-03-28,Congressional_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
680,419795,Donald Trump,PERSON,6,-0.9922,2,9,2022-03-28,Donald Trump_2_9
693,419795,the White House's,ORG,6,-0.9922,2,9,2022-03-28,the White House's_2_9
694,419795,West Wing,LOC,6,-0.9922,2,9,2022-03-28,West Wing_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
695,419795,Republican,NORP,6,-0.9922,2,9,2022-03-28,Republican_2_9
662,419795,Congress,ORG,6,-0.9922,2,9,2022-03-28,Congress_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
685,419795,Steve Bannon,PERSON,6,-0.9922,2,9,2022-03-28,Steve Bannon_2_9
662,419795,Congress,ORG,6,-0.9922,2,9,2022-03-28,Congress_2_9
678,419795,Navarro,PERSON,6,-0.9922,2,9,2022-03-28,Navarro_2_9
696,419795,"the ""Green Bay Sweep""",ORG,6,-0.9922,2,9,2022-03-28,"the ""Green Bay Sweep""_2_9"
697,419795,In Trump Time,WORK_OF_ART,6,-0.9922,2,9,2022-03-28,In Trump Time_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
686,419795,Bannon,GPE,6,-0.9922,2,9,2022-03-28,Bannon_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
698,419795,Roger Stone,PERSON,6,-0.9922,2,9,2022-03-28,Roger Stone_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
699,419795,hundreds,CARDINAL,6,-0.9922,2,9,2022-03-28,hundreds_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
676,419795,Joe Biden,PERSON,6,-0.9922,2,9,2022-03-28,Joe Biden_2_9
700,419795,Committee,ORG,6,-0.9922,2,9,2022-03-28,Committee_2_9
668,419795,Trump,PERSON,6,-0.9922,2,9,2022-03-28,Trump_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
665,419795,Sunday,DATE,6,-0.9922,2,9,2022-03-28,Sunday_2_9
700,419795,Committee,ORG,6,-0.9922,2,9,2022-03-28,Committee_2_9
668,419795,Trump,PERSON,6,-0.9922,2,9,2022-03-28,Trump_2_9
701,419795,Liz Cheney,PERSON,6,-0.9922,2,9,2022-03-28,Liz Cheney_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
679,419795,The Supreme Court,ORG,6,-0.9922,2,9,2022-03-28,The Supreme Court_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
661,419795,Trump White House,ORG,6,-0.9922,2,9,2022-03-28,Trump White House_2_9
678,419795,Navarro,ORG,6,-0.9922,2,9,2022-03-28,Navarro_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
678,419795,Navarro,PERSON,6,-0.9922,2,9,2022-03-28,Navarro_2_9
703,419795,American,NORP,6,-0.9922,2,9,2022-03-28,American_2_9
704,419795,Thompson,ORG,6,-0.9922,2,9,2022-03-28,Thompson_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
705,419795,Twitter,PRODUCT,6,-0.9922,2,9,2022-03-28,Twitter_2_9
706,419795,Adam Kinzinger,PERSON,6,-0.9922,2,9,2022-03-28,Adam Kinzinger_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
668,419795,Trump,PERSON,6,-0.9922,2,9,2022-03-28,Trump_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
660,419795,Monday,DATE,6,-0.9922,2,9,2022-03-28,Monday_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
707,419795,the White House,FAC,6,-0.9922,2,9,2022-03-28,the White House_2_9
657,419795,Capitol,FAC,6,-0.9922,2,9,2022-03-28,Capitol_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
659,419795,Jan. 6,DATE,6,-0.9922,2,9,2022-03-28,Jan. 6_2_9
708,419795,Washington,GPE,6,-0.9922,2,9,2022-03-28,Washington_2_9
709,419795,the Select Committee's,ORG,6,-0.9922,2,9,2022-03-28,the Select Committee's_2_9
710,419795,three,CARDINAL,6,-0.9922,2,9,2022-03-28,three_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
711,419795,one,CARDINAL,6,-0.9922,2,9,2022-03-28,one_2_9
712,419795,U.S. Marshals,ORG,6,-0.9922,2,9,2022-03-28,U.S. Marshals_2_9
668,419795,Trump,ORG,6,-0.9922,2,9,2022-03-28,Trump_2_9
713,419795,Mar-a-Lago Club,FAC,6,-0.9922,2,9,2022-03-28,Mar-a-Lago Club_2_9
714,419795,Palm Beach,GPE,6,-0.9922,2,9,2022-03-28,Palm Beach_2_9
715,419795,Florida,GPE,6,-0.9922,2,9,2022-03-28,Florida_2_9
716,419795,half a dozen,CARDINAL,6,-0.9922,2,9,2022-03-28,half a dozen_2_9
717,419795,last year,DATE,6,-0.9922,2,9,2022-03-28,last year_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
718,419795,Verizon,ORG,6,-0.9922,2,9,2022-03-28,Verizon_2_9
719,419795,January,DATE,6,-0.9922,2,9,2022-03-28,January_2_9
702,419795,Scavino,PERSON,6,-0.9922,2,9,2022-03-28,Scavino_2_9
720,419795,ABC News,ORG,6,-0.9922,2,9,2022-03-28,ABC News_2_9
721,422893,Supreme Court,ORG,4,0.9866,2,5,2022-03-28,Supreme Court_2_5
722,422893,Clarence Thomas,PERSON,4,0.9866,2,5,2022-03-28,Clarence Thomas_2_5
723,422893,Virginia Thomas,PERSON,4,0.9866,2,5,2022-03-28,Virginia Thomas_2_5
724,422893,Jan. 6,DATE,4,0.9866,2,5,2022-03-28,Jan. 6_2_5
597,422893,U.S.,GPE,4,0.9866,2,5,2022-03-28,U.S._2_5
725,422893,Capitol,FAC,4,0.9866,2,5,2022-03-28,Capitol_2_5
721,422893,Supreme Court,ORG,4,0.9866,2,5,2022-03-28,Supreme Court_2_5
722,422893,Clarence Thomas,PERSON,4,0.9866,2,5,2022-03-28,Clarence Thomas_2_5
726,422893,Thomas,PERSON,4,0.9866,2,5,2022-03-28,Thomas_2_5
727,422893,Mark Meadows,PERSON,4,0.9866,2,5,2022-03-28,Mark Meadows_2_5
601,422893,2020,DATE,4,0.9866,2,5,2022-03-28,2020_2_5
726,422893,Thomas,PERSON,4,0.9866,2,5,2022-03-28,Thomas_2_5
728,422893,Mark,PERSON,4,0.9866,2,5,2022-03-28,Mark_2_5
726,422893,Thomas,PERSON,4,0.9866,2,5,2022-03-28,Thomas_2_5
729,422893,Meadows,PERSON,4,0.9866,2,5,2022-03-28,Meadows_2_5
730,422893,Nov. 10,DATE,4,0.9866,2,5,2022-03-28,Nov. 10_2_5
557,422893,Joe Biden,PERSON,4,0.9866,2,5,2022-03-28,Joe Biden_2_5
566,422893,America,GPE,4,0.9866,2,5,2022-03-28,America_2_5
560,422893,Biden,PERSON,4,0.9866,2,5,2022-03-28,Biden_2_5
731,422893,Left,LOC,4,0.9866,2,5,2022-03-28,Left_2_5
732,422893,Heist,NORP,4,0.9866,2,5,2022-03-28,Heist_2_5
726,422893,Thomas,PERSON,4,0.9866,2,5,2022-03-28,Thomas_2_5
733,422893,late November,DATE,4,0.9866,2,5,2022-03-28,late November_2_5
734,422893,Trump,ORG,4,0.9866,2,5,2022-03-28,Trump_2_5
735,422893,thousands,CARDINAL,4,0.9866,2,5,2022-03-28,thousands_2_5
729,422893,Meadows,PERSON,4,0.9866,2,5,2022-03-28,Meadows_2_5
619,422893,last year,DATE,4,0.9866,2,5,2022-03-28,last year_2_5
736,422893,ABC News,ORG,4,0.9866,2,5,2022-03-28,ABC News_2_5
737,422893,the King of Kings,WORK_OF_ART,4,0.9866,2,5,2022-03-28,the King of Kings_2_5
738,422893,one,CARDINAL,4,0.9866,2,5,2022-03-28,one_2_5
739,422893,DC,GPE,4,0.9866,2,5,2022-03-28,DC_2_5
566,422893,America,GPE,4,0.9866,2,5,2022-03-28,America_2_5
726,422893,Thomas,PERSON,4,0.9866,2,5,2022-03-28,Thomas_2_5
740,425465,Seven,CARDINAL,0,-0.9516,3,8,2022-03-28,Seven_3_8
741,425465,Moscow,GPE,0,-0.9516,3,8,2022-03-28,Moscow_3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
743,425465,Ukrainian,NORP,0,-0.9516,3,8,2022-03-28,Ukrainian_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
740,425465,Seven,CARDINAL,0,-0.9516,3,8,2022-03-28,Seven_3_8
745,425465,Monday,DATE,0,-0.9516,3,8,2022-03-28,Monday_3_8
741,425465,Moscow,GPE,0,-0.9516,3,8,2022-03-28,Moscow_3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
746,425465,German,NORP,0,-0.9516,3,8,2022-03-28,German_3_8
747,425465,Robert Habeck,PERSON,0,-0.9516,3,8,2022-03-28,Robert Habeck_3_8
748,425465,one,CARDINAL,0,-0.9516,3,8,2022-03-28,one_3_8
749,425465,France,GPE,0,-0.9516,3,8,2022-03-28,France_3_8
750,425465,Germany,GPE,0,-0.9516,3,8,2022-03-28,Germany_3_8
751,425465,Italy,GPE,0,-0.9516,3,8,2022-03-28,Italy_3_8
752,425465,Japan,GPE,0,-0.9516,3,8,2022-03-28,Japan_3_8
753,425465,the United States,GPE,0,-0.9516,3,8,2022-03-28,the United States_3_8
754,425465,the United Kingdom,GPE,0,-0.9516,3,8,2022-03-28,the United Kingdom_3_8
755,425465,Canada,GPE,0,-0.9516,3,8,2022-03-28,Canada_3_8
756,425465,the European Union,ORG,0,-0.9516,3,8,2022-03-28,the European Union_3_8
757,425465,G-7,ORG,0,-0.9516,3,8,2022-03-28,G-7_3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
758,425465,Vladimir,PERSON,0,-0.9516,3,8,2022-03-28,Vladimir_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
760,425465,Habeck,PERSON,0,-0.9516,3,8,2022-03-28,Habeck_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
761,425465,last week,DATE,0,-0.9516,3,8,2022-03-28,last week_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
763,425465,Ukraine,GPE,0,-0.9516,3,8,2022-03-28,Ukraine_3_8
764,425465,Feb. 24,DATE,0,-0.9516,3,8,2022-03-28,Feb. 24_3_8
765,425465,Western,NORP,0,-0.9516,3,8,2022-03-28,Western_3_8
741,425465,Moscow,GPE,0,-0.9516,3,8,2022-03-28,Moscow_3_8
766,425465,earlier Monday,DATE,0,-0.9516,3,8,2022-03-28,earlier Monday_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
767,425465,European,NORP,0,-0.9516,3,8,2022-03-28,European_3_8
768,425465,Kremlin,ORG,0,-0.9516,3,8,2022-03-28,Kremlin_3_8
769,425465,Dmitry Peskov,PERSON,0,-0.9516,3,8,2022-03-28,Dmitry Peskov_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
770,425465,Peskov,PERSON,0,-0.9516,3,8,2022-03-28,Peskov_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
750,425465,Germany,GPE,0,-0.9516,3,8,2022-03-28,Germany_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
760,425465,Habeck,PERSON,0,-0.9516,3,8,2022-03-28,Habeck_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
767,425465,European,NORP,0,-0.9516,3,8,2022-03-28,European_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
771,425465,40%,PERCENT,0,-0.9516,3,8,2022-03-28,40%_3_8
772,425465,25%,PERCENT,0,-0.9516,3,8,2022-03-28,25%_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
762,425465,Europe,LOC,0,-0.9516,3,8,2022-03-28,Europe_3_8
773,425465,U.S.,GPE,0,-0.9516,3,8,2022-03-28,U.S._3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
750,425465,Germany,GPE,0,-0.9516,3,8,2022-03-28,Germany_3_8
774,425465,BDEW,ORG,0,-0.9516,3,8,2022-03-28,BDEW_3_8
745,425465,Monday,DATE,0,-0.9516,3,8,2022-03-28,Monday_3_8
746,425465,German,NORP,0,-0.9516,3,8,2022-03-28,German_3_8
775,425465,Olaf Scholz,ORG,0,-0.9516,3,8,2022-03-28,Olaf Scholz_3_8
742,425465,Russian,NORP,0,-0.9516,3,8,2022-03-28,Russian_3_8
776,425465,Robin Brooks,PERSON,0,-0.9516,3,8,2022-03-28,Robin Brooks_3_8
777,425465,the Institute of International Finance,ORG,0,-0.9516,3,8,2022-03-28,the Institute of International Finance_3_8
744,425465,Russia,GPE,0,-0.9516,3,8,2022-03-28,Russia_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
778,425465,Brooks,ORG,0,-0.9516,3,8,2022-03-28,Brooks_3_8
759,425465,Putin,PERSON,0,-0.9516,3,8,2022-03-28,Putin_3_8
779,425465,Western Europe,LOC,0,-0.9516,3,8,2022-03-28,Western Europe_3_8
780,425465,AP,ORG,0,-0.9516,3,8,2022-03-28,AP_3_8
781,425465,Paul Wiseman,PERSON,0,-0.9516,3,8,2022-03-28,Paul Wiseman_3_8
782,425465,Washington,GPE,0,-0.9516,3,8,2022-03-28,Washington_3_8
783,425589,Defense,ORG,0,0.7648,9,3,2022-03-28,Defense_9_3
784,425589,Russian,NORP,0,0.7648,9,3,2022-03-28,Russian_9_3
785,425589,Ukraine,GPE,0,0.7648,9,3,2022-03-28,Ukraine_9_3
785,425589,Ukraine,GPE,0,0.7648,9,3,2022-03-28,Ukraine_9_3
786,425589,Pentagon,ORG,0,0.7648,9,3,2022-03-28,Pentagon_9_3
787,425589,daily,DATE,0,0.7648,9,3,2022-03-28,daily_9_3
784,425589,Russian,NORP,0,0.7648,9,3,2022-03-28,Russian_9_3
785,425589,Ukraine,GPE,0,0.7648,9,3,2022-03-28,Ukraine_9_3
785,425589,Ukraine,GPE,0,0.7648,9,3,2022-03-28,Ukraine_9_3
788,425589,U.S.,GPE,0,0.7648,9,3,2022-03-28,U.S._9_3
789,425589,Friday,DATE,0,0.7648,9,3,2022-03-28,Friday_9_3
790,425589,Day 33,DATE,0,0.7648,9,3,2022-03-28,Day 33_9_3
785,425589,Ukraine,GPE,0,0.7648,9,3,2022-03-28,Ukraine_9_3
791,425589,Sumy The,ORG,0,0.7648,9,3,2022-03-28,Sumy The_9_3
