tweet_id,timestamp
1227715_733_1418942767,2022-04-04T15:21:03+0000
1227715_733_1020061591033835520,2022-04-04T15:21:03+0000
1227715_733_1417599414126919684,2022-04-04T15:21:04+0000
1227715_733_1381727881588576256,2022-04-04T15:21:05+0000
1227715_733_1381727881588576256_1471879248327544833,2022-04-04T15:27:14+0000
1227715_733_1381727881588576256_1445759612687323139,2022-04-04T16:43:39+0000
1227715_733_1427630357357207558,2022-04-04T15:21:12+0000
1227715_733_95921392,2022-04-04T15:21:20+0000
1227715_733_95921392_192060577,2022-04-05T04:00:24+0000
1227715_733_95921392_1026281141454561281,2022-04-05T04:07:09+0000
1227715_733_95921392_1038205302448054273,2022-04-05T12:39:05+0000
1227715_733_95921392_962110288848814081,2022-04-05T23:57:56+0000
1227715_733_1325501685020516352,2022-04-04T15:21:20+0000
1227715_733_890306613785088000,2022-04-04T15:21:24+0000
1227715_733_1463082970680418308,2022-04-04T15:21:24+0000
1227715_733_986305151752257536,2022-04-04T15:21:30+0000
1227715_733_986305151752257536_3263723874,2022-04-04T16:04:54+0000
1227715_733_986305151752257536_897661296153436160,2022-04-04T16:05:42+0000
1227715_733_86407024,2022-04-04T15:21:31+0000
1227715_733_86407024_148139827,2022-04-04T15:35:50+0000
1227715_733_86407024_39909271,2022-04-04T15:42:29+0000
1227715_733_86407024_1462494306980171778,2022-04-04T15:42:48+0000
1227715_733_86407024_1499047937699205127,2022-04-04T15:43:33+0000
1227715_733_86407024_1348390170853322752,2022-04-04T15:49:13+0000
1227715_733_86407024_1445759612687323139,2022-04-04T16:33:43+0000
1227715_733_86407024_14710726,2022-04-04T16:38:02+0000
1227715_733_86407024_1260691841285931008,2022-04-04T19:02:53+0000
1227715_733_519193748,2022-04-04T15:21:31+0000
1227715_733_1499437700096610304,2022-04-04T15:21:33+0000
1227715_733_1334478085,2022-04-04T15:21:39+0000
1227715_733_1240258032,2022-04-04T15:21:47+0000
1227715_733_568431554,2022-04-04T15:21:51+0000
1227715_733_1444340715874512896,2022-04-04T15:21:52+0000
1227715_733_1444340715874512896_1444340715874512896,2022-04-04T15:23:13+0000
1227715_733_265982345,2022-04-04T15:21:55+0000
1227715_733_1086052105604005888,2022-04-04T15:21:55+0000
1227715_733_1035491,2022-04-04T15:21:55+0000
1227715_733_1458586598128467976,2022-04-04T15:21:57+0000
1227715_733_1420880172803371013,2022-04-04T15:22:01+0000
1227715_733_1267184072184512513,2022-04-04T15:22:01+0000
1227715_733_1425629973289779202,2022-04-04T15:22:02+0000
1227715_733_11260212,2022-04-04T15:22:03+0000
1227715_733_1343205420320645120,2022-04-04T15:22:03+0000
1227715_733_528790837,2022-04-04T15:22:07+0000
1227715_733_1501991337842774031,2022-04-04T15:22:08+0000
1227715_733_986305151752257536,2022-04-04T15:22:11+0000
1227715_733_1485418333965066240,2022-04-04T15:22:15+0000
1227715_733_1267240583883558913,2022-04-04T15:22:17+0000
1227715_733_1097027602525708288,2022-04-04T15:22:19+0000
1227715_733_1347611087185842181,2022-04-04T15:22:27+0000
1227715_733_1418942767,2022-04-04T15:22:35+0000
1227715_733_1418942767_1396151617406255104,2022-04-04T17:53:22+0000
1227715_733_1408806461241806856,2022-04-04T15:22:40+0000
1227715_733_2170255435,2022-04-04T15:22:42+0000
1227715_733_712685203,2022-04-04T15:22:47+0000
1227715_733_165284288,2022-04-04T15:22:50+0000
1227715_733_749694440441339904,2022-04-04T15:22:52+0000
1227715_733_1492944890426241029,2022-04-04T15:22:53+0000
1227715_733_1371967643641552900,2022-04-04T15:22:54+0000
1227715_733_1351644621693087745,2022-04-04T15:22:55+0000
1227715_733_336586089,2022-04-04T15:22:58+0000
1227715_733_986305151752257536,2022-04-04T15:23:01+0000
1227715_733_986305151752257536_1462494306980171778,2022-04-04T15:43:53+0000
1227715_733_1015296130249211904,2022-04-04T15:23:05+0000
1227715_733_3048181368,2022-04-04T15:23:06+0000
1227715_733_926524668017827840,2022-04-04T15:23:10+0000
1227715_733_914886504,2022-04-04T15:23:15+0000
1227715_733_914886504_1472615105317777416,2022-04-04T16:06:17+0000
1227715_733_914886504_960931000124624896,2022-04-04T16:29:44+0000
1227715_733_914886504_1445759612687323139,2022-04-04T16:38:32+0000
1227715_733_914886504_1451711651548385283,2022-04-04T16:42:33+0000
1227715_733_914886504_1312963055861600256,2022-04-05T10:37:40+0000
1227715_733_914886504_1267807207283929088,2022-04-05T11:45:14+0000
1227715_733_914886504_1420041407293804549,2022-04-06T01:14:26+0000
1227715_733_1484919675234488320,2022-04-04T15:23:16+0000
1227715_733_1420368676008742918,2022-04-04T15:23:19+0000
1227715_733_2170255435,2022-04-04T15:23:25+0000
1227715_733_1386488458915557378,2022-04-04T15:23:32+0000
1227715_733_1255149364516814855,2022-04-04T15:23:38+0000
1227715_733_1338308547910774786,2022-04-04T15:23:40+0000
1227715_733_156839311,2022-04-04T15:23:44+0000
1227715_733_1444340715874512896,2022-04-04T15:23:45+0000
1227715_733_2957270352,2022-04-04T15:23:49+0000
1227715_733_2957270352_3019348612,2022-04-04T19:20:52+0000
1227715_733_2957270352_266727185,2022-04-04T20:49:30+0000
1227715_733_2957270352_964704397744885760,2022-04-04T21:09:06+0000
1227715_733_2957270352_109578571,2022-04-04T21:21:23+0000
1227715_733_2957270352_1432689188055535617,2022-04-04T23:33:28+0000
1227715_733_896765953,2022-04-04T15:23:53+0000
1227715_733_248349012,2022-04-04T15:23:54+0000
1227715_733_889897036337758208,2022-04-04T15:24:00+0000
1227715_733_1463579824610582542,2022-04-04T15:24:02+0000
1227715_733_1388069866746351617,2022-04-04T15:24:06+0000
1227715_733_169277007,2022-04-04T15:24:10+0000
1227715_733_1473048445296517120,2022-04-04T15:24:16+0000
1227715_733_1510254084321947650,2022-04-04T15:24:18+0000
1227715_733_1968011196,2022-04-04T15:24:18+0000
1227715_733_1968011196_2352676344,2022-04-04T19:05:21+0000
1227715_733_1459691137006977027,2022-04-04T15:24:20+0000
1227715_733_802683154314080256,2022-04-04T15:24:21+0000
1227715_733_1544098346,2022-04-04T15:24:22+0000
1227715_733_2170255435,2022-04-04T15:24:22+0000
1227715_733_1479565839816970241,2022-04-04T15:24:31+0000
1227715_733_2353727300,2022-04-04T15:24:40+0000
1227715_733_43541270,2022-04-04T15:24:41+0000
1227715_733_1350985337544318977,2022-04-04T15:24:42+0000
1227715_733_1438495458955956224,2022-04-04T15:24:43+0000
1227715_733_1184001306,2022-04-04T15:24:48+0000
1227715_733_25175145,2022-04-04T15:24:56+0000
1227715_733_1503108504709648384,2022-04-04T15:25:02+0000
1227715_733_1252027508,2022-04-04T15:25:03+0000
1227715_733_3374835491,2022-04-04T15:25:05+0000
1227715_733_91344106,2022-04-04T15:25:06+0000
1227715_733_30600032,2022-04-04T15:25:06+0000
1227715_733_1336686873377464322,2022-04-04T15:25:11+0000
1227715_733_49646639,2022-04-04T15:25:12+0000
1227715_733_342333697,2022-04-04T15:25:14+0000
1227715_733_4253388732,2022-04-04T15:25:24+0000
1227715_733_1408177179209383936,2022-04-04T15:25:26+0000
1227715_733_1347720900360155141,2022-04-04T15:25:27+0000
1227715_733_1186707846315905024,2022-04-04T15:25:29+0000
1227715_733_1327674235,2022-04-04T15:25:31+0000
1227715_733_733499904861966337,2022-04-04T15:25:32+0000
1227715_733_1336686873377464322,2022-04-04T15:25:33+0000
1227715_733_1160331909664165888,2022-04-04T15:25:36+0000
1227715_733_255690566,2022-04-04T15:25:36+0000
1227715_733_1475157502383828998,2022-04-04T15:25:40+0000
1227715_733_1108709168880517120,2022-04-04T15:25:42+0000
1227715_733_1268183324570161152,2022-04-04T15:25:42+0000
1227715_733_1364951202698571778,2022-04-04T15:25:43+0000
1227715_733_1051626840,2022-04-04T15:25:44+0000
1227715_733_432453321,2022-04-04T15:25:45+0000
1227715_733_1261316145694543873,2022-04-04T15:25:48+0000
1227715_733_156839311,2022-04-04T15:25:53+0000
1227715_733_759353824503103488,2022-04-04T15:25:54+0000
1227715_733_788087116739686400,2022-04-04T15:25:55+0000
1227715_733_1171930376006197250,2022-04-04T15:25:57+0000
1227715_733_1171930376006197250_1171930376006197250,2022-04-04T15:26:50+0000
1227715_733_1177312652005183488,2022-04-04T15:25:57+0000
1227715_733_1351602705358233600,2022-04-04T15:25:58+0000
1227715_733_1070041634451136512,2022-04-04T15:25:58+0000
1227715_733_1261145512587100161,2022-04-04T15:26:01+0000
1227715_733_855055957021294592,2022-04-04T15:26:03+0000
1227715_733_1475423463351463937,2022-04-04T15:26:04+0000
1227715_733_1445532389640261636,2022-04-04T15:26:11+0000
1227715_733_1197355610293055488,2022-04-04T15:26:11+0000
1227715_733_1263261533578158081,2022-04-04T15:26:12+0000
1227715_733_2170255435,2022-04-04T15:26:16+0000
1227715_733_1237027422358421505,2022-04-04T15:26:17+0000
1227715_733_1492602482454937600,2022-04-04T15:26:19+0000
1227715_733_2527588310,2022-04-04T15:26:20+0000
1227715_733_16618457,2022-04-04T15:26:22+0000
1227715_733_1413073171209666561,2022-04-04T15:26:22+0000
1227715_733_1008075937,2022-04-04T15:26:24+0000
1227715_733_1008075937_53320063,2022-04-04T15:54:34+0000
1227715_733_905902662729687040,2022-04-04T15:26:24+0000
1227715_733_1075316294,2022-04-04T15:26:30+0000
1227715_733_738584467476860931,2022-04-04T15:26:30+0000
1227715_733_1246585902,2022-04-04T15:26:33+0000
1227715_733_1148698620126015489,2022-04-04T15:26:34+0000
1227715_733_1419479352291561480,2022-04-04T15:26:34+0000
1227715_733_63024072,2022-04-04T15:26:42+0000
1227715_733_1304877229919305729,2022-04-04T15:26:49+0000
1227715_733_43390148,2022-04-04T15:26:50+0000
1227715_733_1365003273820901381,2022-04-04T15:26:57+0000
1227715_733_55109620,2022-04-04T15:27:05+0000
1227715_733_335480668,2022-04-04T15:27:06+0000
1227715_733_1187542410072674304,2022-04-04T15:27:06+0000
1227715_733_609685891,2022-04-04T15:27:07+0000
1227715_733_2535937235,2022-04-04T15:27:08+0000
1227715_733_252701736,2022-04-04T15:27:09+0000
1227715_733_1208706963397398528,2022-04-04T15:27:09+0000
1227715_733_156839311,2022-04-04T15:27:10+0000
1227715_733_1382355562227195904,2022-04-04T15:27:12+0000
1227715_733_876603176924917760,2022-04-04T15:27:12+0000
1227715_733_2326430114,2022-04-04T15:27:14+0000
1227715_733_720692553117523968,2022-04-04T15:27:14+0000
1227715_733_1364971863957524483,2022-04-04T15:27:14+0000
1227715_733_1498842548621688834,2022-04-04T15:27:14+0000
1227715_733_36868039,2022-04-04T15:27:20+0000
1227715_733_1280580003114057729,2022-04-04T15:27:26+0000
1227715_733_1276124900,2022-04-04T15:27:38+0000
1227715_733_1276124900_1356963156078305282,2022-04-04T18:50:46+0000
1227715_733_909874201414262786,2022-04-04T15:27:40+0000
1227715_733_1308834271247757314,2022-04-04T15:27:40+0000
1227715_733_1304160287998836737,2022-04-04T15:27:45+0000
1227715_733_755205264408612864,2022-04-04T15:27:47+0000
1227715_733_897083968683741188,2022-04-04T15:27:49+0000
1227715_733_353489501,2022-04-04T15:27:51+0000
1227715_733_786786992960876544,2022-04-04T15:27:57+0000
1227715_733_1429993912064692228,2022-04-04T15:27:58+0000
1227715_733_1053321817,2022-04-04T15:27:59+0000
1227715_733_1543945596,2022-04-04T15:28:03+0000
1227715_733_788822876862357505,2022-04-04T15:28:03+0000
1227715_733_747186728,2022-04-04T15:28:03+0000
1227715_733_856282085476245506,2022-04-04T15:28:05+0000
1227715_733_1338649962654130177,2022-04-04T15:28:05+0000
1227715_733_1506244351382413314,2022-04-04T15:28:06+0000
1227715_733_2741188524,2022-04-04T15:28:06+0000
1227715_733_2482097456,2022-04-04T15:28:08+0000
1227715_733_1097646047604674560,2022-04-04T15:28:10+0000
1227715_733_30209201,2022-04-04T15:28:18+0000
1227715_733_918112288565022720,2022-04-04T15:28:22+0000
1227715_733_1321108493785616386,2022-04-04T15:28:24+0000
1227715_733_492734581,2022-04-04T15:28:27+0000
1227715_733_71852508,2022-04-04T15:28:29+0000
1227715_733_1172242189,2022-04-04T15:28:30+0000
1227715_733_1438210882031390722,2022-04-04T15:28:31+0000
1227715_733_3017416488,2022-04-04T15:28:33+0000
1227715_733_91383056,2022-04-04T15:28:33+0000
1227715_733_115129636,2022-04-04T15:28:38+0000
1227715_733_115129636_1185664141790470144,2022-04-04T19:55:48+0000
1227715_733_115129636_1275177531226886144,2022-04-04T21:48:23+0000
1227715_733_1454426598300688386,2022-04-04T15:28:38+0000
1227715_733_945918900029440000,2022-04-04T15:28:39+0000
1227715_733_1434143536216150016,2022-04-04T15:28:40+0000
1227715_733_818821104651341825,2022-04-04T15:28:43+0000
1227715_733_21837352,2022-04-04T15:28:45+0000
1227715_733_1466023224475533313,2022-04-04T15:28:54+0000
1227715_733_323010579,2022-04-04T15:28:58+0000
1227715_733_1366256081257656324,2022-04-04T15:29:04+0000
1227715_733_937427585402916864,2022-04-04T15:29:04+0000
1227715_733_243345706,2022-04-04T15:29:10+0000
1227715_733_1495022524547190788,2022-04-04T15:29:13+0000
1227715_733_1470832669940457486,2022-04-04T15:29:13+0000
1227715_733_800845897710059521,2022-04-04T15:29:20+0000
1227715_733_26432070,2022-04-04T15:29:21+0000
1227715_733_1495070316044947460,2022-04-04T15:29:23+0000
1227715_733_897083968683741188,2022-04-04T15:29:24+0000
1227715_733_39790195,2022-04-04T15:29:26+0000
1227715_733_1315006780896759808,2022-04-04T15:29:30+0000
1227715_733_1276158163612549120,2022-04-04T15:29:31+0000
1227715_733_19506110,2022-04-04T15:29:33+0000
1227715_733_1483483627904241666,2022-04-04T15:29:34+0000
1227715_733_390339098,2022-04-04T15:29:44+0000
1227715_733_25899476,2022-04-04T15:29:51+0000
1227715_733_1238613773822447616,2022-04-04T15:29:57+0000
1227715_733_3113547732,2022-04-04T15:29:59+0000
1227715_733_1050890306034573313,2022-04-04T15:30:02+0000
1227715_733_551499721,2022-04-04T15:30:04+0000
1227715_733_68804052,2022-04-04T15:30:04+0000
1227715_733_1196142968618381312,2022-04-04T15:30:10+0000
1227715_733_24612904,2022-04-04T15:30:12+0000
1227715_733_935929861071282176,2022-04-04T15:30:14+0000
1227715_733_1491371893957529602,2022-04-04T15:30:15+0000
1227715_733_1387555348966526980,2022-04-04T15:30:15+0000
1227715_733_120660122,2022-04-04T15:30:23+0000
1227715_733_838351435595149312,2022-04-04T15:30:24+0000
1227715_733_838351435595149312_961446119543857153,2022-04-04T15:38:40+0000
1227715_733_838351435595149312_85982497,2022-04-04T15:39:32+0000
1227715_733_838351435595149312_1462494306980171778,2022-04-04T15:43:16+0000
1227715_733_838351435595149312_1469538281792622594,2022-04-04T16:03:25+0000
1227715_733_838351435595149312_1511069435070722050,2022-04-05T06:03:28+0000
1227715_733_1510323478397952009,2022-04-04T15:30:29+0000
1227715_733_488721173,2022-04-04T15:30:31+0000
1227715_733_38356085,2022-04-04T15:30:35+0000
1227715_733_1106947204462206982,2022-04-04T15:30:35+0000
1227715_733_765268236841656321,2022-04-04T15:30:36+0000
1227715_733_1423209896942743556,2022-04-04T15:30:37+0000
1227715_733_1423209896942743556_807950631407415297,2022-04-04T15:31:29+0000
1227715_733_819875812694458372,2022-04-04T15:30:39+0000
1227715_733_1209497371408769026,2022-04-04T15:30:43+0000
1227715_733_794553692150120449,2022-04-04T15:30:48+0000
1227715_733_899401068198612992,2022-04-04T15:30:48+0000
1227715_733_1441040527579774981,2022-04-04T15:30:48+0000
1227715_733_3876086843,2022-04-04T15:30:51+0000
1227715_733_1184001306,2022-04-04T15:30:52+0000
1227715_733_1470924480797106183,2022-04-04T15:30:55+0000
1227715_733_1007119739158777856,2022-04-04T15:30:56+0000
1227715_733_28043290,2022-04-04T15:30:57+0000
1227715_733_1024294819043139585,2022-04-04T15:31:05+0000
1227715_733_1353429523467911169,2022-04-04T15:31:08+0000
1227715_733_2687836093,2022-04-04T15:31:08+0000
1227715_733_3371059689,2022-04-04T15:31:09+0000
1227715_733_30739842,2022-04-04T15:31:14+0000
1227715_733_30739842_1459368110847410176,2022-04-04T15:57:41+0000
1227715_733_30739842_1481221765,2022-04-04T17:56:55+0000
1227715_733_30739842_198742187,2022-04-04T17:59:13+0000
1227715_733_30739842_956690833591291904,2022-04-09T21:11:02+0000
1227715_733_166660942,2022-04-04T15:31:28+0000
1227715_733_166660942_137798176,2022-04-04T15:39:31+0000
1227715_733_2408424069,2022-04-04T15:31:34+0000
1227715_733_2149200037,2022-04-04T15:31:34+0000
1227715_733_954451758486466560,2022-04-04T15:31:36+0000
1227715_733_17165677,2022-04-04T15:31:37+0000
1227715_733_1362105005529067522,2022-04-04T15:31:38+0000
1227715_733_3016756669,2022-04-04T15:31:42+0000
1227715_733_1484656836644990977,2022-04-04T15:31:43+0000
1227715_733_20088048,2022-04-04T15:31:49+0000
1227715_733_1340558294428086272,2022-04-04T15:31:49+0000
1227715_733_2392058925,2022-04-04T15:31:57+0000
1227715_733_1296508961848467457,2022-04-04T15:31:57+0000
1227715_733_37259542,2022-04-04T15:31:58+0000
1227715_733_2719954040,2022-04-04T15:31:59+0000
1227715_733_1510982161142362124,2022-04-04T15:32:03+0000
1227715_733_2178285146,2022-04-04T15:32:06+0000
1227715_733_247104081,2022-04-04T15:32:10+0000
1227715_733_1505719706770149382,2022-04-04T15:32:11+0000
1227715_733_1097113029978796033,2022-04-04T15:32:22+0000
1227715_733_2984932839,2022-04-04T15:32:28+0000
1227715_733_1465406925567250436,2022-04-04T15:32:28+0000
1227715_733_1487523699012030467,2022-04-04T15:32:34+0000
1227715_733_23139232,2022-04-04T15:32:37+0000
1227715_733_3675688937,2022-04-04T15:32:43+0000
1227715_733_34685244,2022-04-04T15:32:45+0000
1227715_733_1363169113380691969,2022-04-04T15:32:47+0000
1227715_733_35725189,2022-04-04T15:32:55+0000
1227715_733_1486429428246884357,2022-04-04T15:32:56+0000
1227715_733_1458506103873015810,2022-04-04T15:32:56+0000
1227715_733_1458506103873015810_1428851996879200258,2022-04-04T15:35:56+0000
1227715_733_817861864960901121,2022-04-04T15:32:59+0000
1227715_733_106706255,2022-04-04T15:33:05+0000
1227715_733_15338024,2022-04-04T15:33:06+0000
1227715_733_1460695703844532228,2022-04-04T15:33:08+0000
1227715_733_1284162410803273728,2022-04-04T15:33:08+0000
1227715_733_1190819764127567872,2022-04-04T15:33:11+0000
1227715_733_38191643,2022-04-04T15:33:20+0000
1227715_733_3408757967,2022-04-04T15:33:24+0000
1227715_733_1505157759611944963,2022-04-04T15:33:24+0000
1227715_733_1431425835303460865,2022-04-04T15:33:25+0000
1227715_733_1501908111380123649,2022-04-04T15:33:25+0000
1227715_733_732626238066544641,2022-04-04T15:33:27+0000
1227715_733_4123368449,2022-04-04T15:33:27+0000
1227715_733_1496954287733329926,2022-04-04T15:33:29+0000
1227715_733_1502360826174488582,2022-04-04T15:33:29+0000
1227715_733_2402291281,2022-04-04T15:33:36+0000
1227715_733_443332965,2022-04-04T15:33:36+0000
1227715_733_1383953258977271811,2022-04-04T15:33:36+0000
1227715_733_1345655528,2022-04-04T15:33:37+0000
1227715_733_825792170854645760,2022-04-04T15:33:40+0000
1227715_733_225494472,2022-04-04T15:33:43+0000
1227715_733_1414727626938331146,2022-04-04T15:33:43+0000
1227715_733_1368790398123008000,2022-04-04T15:33:50+0000
1227715_733_1155966654594994183,2022-04-04T15:33:52+0000
1227715_733_34648010,2022-04-04T15:33:52+0000
1227715_733_34648010_1405594051240509442,2022-04-04T16:10:14+0000
1227715_733_34648010_1210908557991788546,2022-04-04T16:20:25+0000
1227715_733_34648010_1509964198117322760,2022-04-04T16:27:26+0000
1227715_733_34648010_1441592998052040706,2022-04-04T16:29:35+0000
1227715_733_34648010_1445759612687323139,2022-04-04T16:30:00+0000
1227715_733_34648010_1232753029180469248,2022-04-04T16:32:41+0000
1227715_733_34648010_24315713,2022-04-04T16:34:51+0000
1227715_733_34648010_1348859528914341888,2022-04-04T16:37:20+0000
1227715_733_34648010_2491520082,2022-04-04T16:40:39+0000
1227715_733_34648010_1860831841,2022-04-04T17:42:59+0000
1227715_733_34648010_1376007990717915142,2022-04-04T18:45:26+0000
1227715_733_34648010_1221411465887961089,2022-04-04T20:04:08+0000
1227715_733_34648010_3224664518,2022-04-04T20:47:54+0000
1227715_733_34648010_1454219018504572928,2022-04-04T20:53:46+0000
1227715_733_34648010_90198062,2022-04-04T20:56:12+0000
1227715_733_34648010_1508140343723712515,2022-04-04T21:33:16+0000
1227715_733_34648010_1490776004033454082,2022-04-04T22:45:46+0000
1227715_733_34648010_1360793784792014850,2022-04-04T22:59:23+0000
1227715_733_34648010_1349476517428998147,2022-04-05T03:02:49+0000
1227715_733_34648010_1511069435070722050,2022-04-05T06:05:09+0000
1227715_733_34648010_1461760291662962693,2022-04-05T07:20:53+0000
1227715_733_34648010_1466883541,2022-04-05T22:31:23+0000
1227715_733_34648010_1387877640812605441,2022-04-06T14:29:47+0000
1227715_733_879824187778637825,2022-04-04T15:33:53+0000
1227715_733_114648125,2022-04-04T15:33:55+0000
1227715_733_1370425633755570188,2022-04-04T15:33:59+0000
1227715_733_1015628457445937152,2022-04-04T15:33:59+0000
1227715_733_36988599,2022-04-04T15:33:59+0000
1227715_733_1456976493934952448,2022-04-04T15:34:05+0000
1227715_733_1501666915210735630,2022-04-04T15:34:09+0000
1227715_733_1104104712918482944,2022-04-04T15:34:10+0000
1227715_733_127663699,2022-04-04T15:34:13+0000
1227715_733_127663699_1501666915210735630,2022-04-04T15:34:51+0000
1227715_733_855413299600666625,2022-04-04T15:34:17+0000
1227715_733_1295762404232617984,2022-04-04T15:34:20+0000
1227715_733_1345745992264646657,2022-04-04T15:34:21+0000
1227715_733_2219996760,2022-04-04T15:34:22+0000
1227715_733_2219996760_1462494306980171778,2022-04-04T15:43:45+0000
1227715_733_2219996760_3064363539,2022-04-05T11:08:18+0000
1227715_733_2219996760_1470693829141532674,2022-04-05T15:03:33+0000
1227715_733_1098261596382597120,2022-04-04T15:34:22+0000
1227715_733_1507111216031973393,2022-04-04T15:34:30+0000
1227715_733_2800170871,2022-04-04T15:34:30+0000
1227715_733_1164327491454013443,2022-04-04T15:34:32+0000
1227715_733_824828394059751424,2022-04-04T15:34:32+0000
1227715_733_928558440116453376,2022-04-04T15:34:33+0000
1227715_733_40590735,2022-04-04T15:34:42+0000
1227715_733_1345655528,2022-04-04T15:34:44+0000
1227715_733_1489282937296089090,2022-04-04T15:34:46+0000
1227715_733_34648010,2022-04-04T15:34:48+0000
1227715_733_34648010_1511069435070722050,2022-04-05T06:02:38+0000
1227715_733_4734631514,2022-04-04T15:34:55+0000
1227715_733_6417552,2022-04-04T15:34:57+0000
1227715_733_340463283,2022-04-04T15:34:57+0000
1227715_733_340463283_340463283,2022-04-04T15:36:18+0000
1227715_733_1024086913760800768,2022-04-04T15:35:01+0000
1227715_733_250312832,2022-04-04T15:35:01+0000
1227715_733_31193070,2022-04-04T15:35:09+0000
1227715_733_346275828,2022-04-04T15:35:12+0000
1227715_733_2219996760,2022-04-04T15:35:15+0000
1227715_733_757234508911505408,2022-04-04T15:35:20+0000
1227715_733_132754112,2022-04-04T15:35:24+0000
1227715_733_1227652231706632196,2022-04-04T15:35:27+0000
1227715_733_1441647920390946816,2022-04-04T15:35:27+0000
1227715_733_1324366095520813057,2022-04-04T15:35:27+0000
1227715_733_1250798096101097478,2022-04-04T15:35:28+0000
1227715_733_1220369407,2022-04-04T15:35:30+0000
1227715_733_922187666916904961,2022-04-04T15:35:37+0000
1227715_733_922187666916904961_1469538281792622594,2022-04-04T16:04:40+0000
1227715_733_922187666916904961_1445759612687323139,2022-04-04T16:39:10+0000
1227715_733_707065399330799616,2022-04-04T15:35:40+0000
1227715_733_41157319,2022-04-04T15:35:48+0000
1227715_733_1427312366354587648,2022-04-04T15:35:48+0000
1227715_733_1183880521266409473,2022-04-04T15:35:49+0000
1227715_733_1500120959411441665,2022-04-04T15:35:51+0000
1227715_733_1251250402349252608,2022-04-04T15:35:51+0000
1227715_733_824296531947909120,2022-04-04T15:35:56+0000
1227715_733_432173912,2022-04-04T15:35:57+0000
1227715_733_258049193,2022-04-04T15:35:58+0000
1227715_733_31325937,2022-04-04T15:35:59+0000
1227715_733_23872627,2022-04-04T15:36:08+0000
1227715_733_21496083,2022-04-04T15:36:10+0000
1227715_733_1296887615325712384,2022-04-04T15:36:10+0000
1227715_733_459345574,2022-04-04T15:36:14+0000
1227715_733_33981934,2022-04-04T15:36:14+0000
1227715_733_707065399330799616,2022-04-04T15:36:15+0000
1227715_733_1960977727,2022-04-04T15:36:16+0000
1227715_733_193625565,2022-04-04T15:36:20+0000
1227715_733_19162592,2022-04-04T15:36:23+0000
1227715_733_31000380,2022-04-04T15:36:27+0000
1227715_733_1427750709764792326,2022-04-04T15:36:32+0000
1227715_733_1098231657776144384,2022-04-04T15:36:35+0000
1227715_733_237045706,2022-04-04T15:36:38+0000
1227715_733_237045706_1044978071399518210,2022-04-04T15:55:45+0000
1227715_733_237045706_1384285521233342471,2022-04-04T15:56:20+0000
1227715_733_1504070457758306304,2022-04-04T15:36:38+0000
1227715_733_41157319,2022-04-04T15:36:39+0000
1227715_733_1470897247550418948,2022-04-04T15:36:46+0000
1227715_733_965738394809593856,2022-04-04T15:36:48+0000
1227715_733_891358320707092480,2022-04-04T15:36:48+0000
1227715_733_25356070,2022-04-04T15:36:49+0000
1227715_733_1345175228327079936,2022-04-04T15:36:50+0000
1227715_733_1268703095082508293,2022-04-04T15:36:55+0000
1227715_733_824323446524022784,2022-04-04T15:36:56+0000
1227715_733_892486682980884481,2022-04-04T15:36:58+0000
1227715_733_376340742,2022-04-04T15:37:00+0000
1227715_733_934166998673698816,2022-04-04T15:37:01+0000
1227715_733_1373320591634092035,2022-04-04T15:37:03+0000
1227715_733_1294493820843962368,2022-04-04T15:37:05+0000
1227715_733_1160331909664165888,2022-04-04T15:37:06+0000
1227715_733_914886504,2022-04-04T15:37:07+0000
1227715_733_914886504_14710726,2022-04-04T15:59:14+0000
1227715_733_914886504_1210908557991788546,2022-04-04T16:21:19+0000
1227715_733_914886504_1445759612687323139,2022-04-04T16:35:46+0000
1227715_733_914886504_1167766620191830024,2022-04-04T17:05:00+0000
1227715_733_914886504_502215314,2022-04-04T17:19:51+0000
1227715_733_914886504_1479128242913038342,2022-04-04T17:43:00+0000
1227715_733_914886504_1312163193377230850,2022-04-04T17:46:45+0000
1227715_733_914886504_1459229144655413250,2022-04-04T17:49:14+0000
1227715_733_914886504_1442287909466304512,2022-04-04T17:51:46+0000
1227715_733_914886504_1151762677997289472,2022-04-04T17:55:21+0000
1227715_733_914886504_213335346,2022-04-04T18:01:02+0000
1227715_733_914886504_142866485,2022-04-04T18:04:14+0000
1227715_733_914886504_304348924,2022-04-04T18:10:15+0000
1227715_733_914886504_1227416784619347968,2022-04-04T18:20:24+0000
1227715_733_914886504_2365065989,2022-04-04T18:20:25+0000
1227715_733_914886504_58530253,2022-04-04T18:31:17+0000
1227715_733_914886504_871284527670239232,2022-04-04T19:28:05+0000
1227715_733_914886504_1501206577856012295,2022-04-04T21:01:56+0000
1227715_733_914886504_1508140343723712515,2022-04-04T21:33:24+0000
1227715_733_914886504_1360793784792014850,2022-04-04T22:56:01+0000
1227715_733_914886504_1456259541448871939,2022-04-04T23:36:15+0000
1227715_733_914886504_1286333606,2022-04-05T04:16:55+0000
1227715_733_914886504_86219865,2022-04-05T14:09:28+0000
1227715_733_914886504_834457358386487296,2022-04-05T15:46:28+0000
1227715_733_914886504_1478115193,2022-04-05T19:01:06+0000
1227715_733_914886504_1387877640812605441,2022-04-06T14:33:32+0000
1227715_733_914886504_1328558822768713729,2022-04-06T17:55:12+0000
1227715_733_1426995527959334913,2022-04-04T15:37:08+0000
