article_id,tweet_id,parent_id,entity,entity_type,cluster,topic,sentiment,timestamp
1227715,1227715_732_885824874,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:39:42+0000
1227715,1227715_732_885824874,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:41:07+0000
1227715,1227715_732_364878326,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:40:22+0000
1227715,1227715_732_19105611,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:40:53+0000
1227715,1227715_732_885824874,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:39:42+0000
1227715,1227715_732_885824874,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:41:07+0000
1227715,1227715_732_885824874,1227715_732,Delaware,GPE,7,7,0.0,2022-04-04T14:39:42+0000
1227715,1227715_732_885824874,1227715_732,Delaware,GPE,7,7,0.0,2022-04-04T14:41:07+0000
1227715,1227715_732_2259247096,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:45:01+0000
1227715,1227715_732_1469382319924387841,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.5106,2022-04-04T14:45:49+0000
1227715,1227715_732_3291612782,1227715_732,TFG,ORG,7,7,0.0,2022-04-04T14:47:35+0000
1227715,1227715_732_1158374636306014208,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3818,2022-04-04T14:48:06+0000
1227715,1227715_732_1158374636306014208,1227715_732,trumps,PERSON,7,7,0.3818,2022-04-04T14:48:06+0000
1227715,1227715_732_1158374636306014208,1227715_732,Obamas Clintons,PERSON,7,7,0.3818,2022-04-04T14:48:06+0000
1227715,1227715_732_830668764488331264,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4019,2022-04-04T14:49:14+0000
1227715,1227715_732_830668764488331264,1227715_732,Regardless,ORG,7,7,0.4019,2022-04-04T14:49:14+0000
1227715,1227715_732_935365570287063041,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:49:15+0000
1227715,1227715_732_935365570287063041,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:52:02+0000
1227715,1227715_732_30428163,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3182,2022-04-04T14:49:48+0000
1227715,1227715_732_3291436115,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:49:57+0000
1227715,1227715_732_1400957348173201411,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:51:42+0000
1227715,1227715_732_329925376,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.4404,2022-04-04T14:51:44+0000
1227715,1227715_732_67050584,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:52:00+0000
1227715,1227715_732_935365570287063041,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.296,2022-04-04T14:49:15+0000
1227715,1227715_732_935365570287063041,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.296,2022-04-04T14:52:02+0000
1227715,1227715_732_935365570287063041,1227715_732,Jan,PERSON,7,7,-0.296,2022-04-04T14:49:15+0000
1227715,1227715_732_935365570287063041,1227715_732,Jan,PERSON,7,7,-0.296,2022-04-04T14:52:02+0000
1227715,1227715_732_359135061,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.128,2022-04-04T14:53:45+0000
1227715,1227715_732_821751290590035968,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:54:14+0000
1227715,1227715_732_821751290590035968,1227715_732,John,PERSON,7,7,0.0,2022-04-04T14:54:14+0000
1227715,1227715_732_1347548732993249283,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3182,2022-04-04T14:55:58+0000
1227715,1227715_732_131772821,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:56:02+0000
1227715,1227715_732_15582684_1400957348173201411,1227715_732_15582684,Santucci JoshMargolin,GPE,7,7,0.0,2022-04-04T14:59:13+0000
1227715,1227715_732_167467196,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:56:52+0000
1227715,1227715_732_167467196,1227715_732,Douchebags,PERSON,7,7,-0.7096,2022-04-04T14:56:52+0000
1227715,1227715_732_912685030698373126,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:56:53+0000
1227715,1227715_732_1127431975520882688,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:56:59+0000
1227715,1227715_732_1127431975520882688,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T18:10:59+0000
1227715,1227715_732_1270841784034160640,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:57:18+0000
1227715,1227715_732_2592051637,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:57:58+0000
1227715,1227715_732_21282394,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.7096,2022-04-04T14:58:49+0000
1227715,1227715_732_21282394,1227715_732,TFG,ORG,7,7,0.7096,2022-04-04T14:58:49+0000
1227715,1227715_732_21282394_1118855388160512000,1227715_732_21282394,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:56:47+0000
1227715,1227715_732_46553559,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T14:59:52+0000
1227715,1227715_732_138393976,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:00:26+0000
1227715,1227715_732_1202214158,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.4939,2022-04-04T15:00:33+0000
1227715,1227715_732_30413676,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:00:58+0000
1227715,1227715_732_30413676,1227715_732,Trumps,PERSON,7,7,0.0,2022-04-04T15:00:58+0000
1227715,1227715_732_1353950282078507011,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:01:28+0000
1227715,1227715_732_1183221779281711105,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:01:45+0000
1227715,1227715_732_17599183,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:01:53+0000
1227715,1227715_732_17599183,1227715_732,trumps,PERSON,7,7,0.0,2022-04-04T15:01:53+0000
1227715,1227715_732_113424797,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.128,2022-04-04T15:02:01+0000
1227715,1227715_732_3092535389,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3182,2022-04-04T15:03:08+0000
1227715,1227715_732_3092535389,1227715_732,trumps,PERSON,7,7,0.3182,2022-04-04T15:03:08+0000
1227715,1227715_732_26640063,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:04:29+0000
1227715,1227715_732_26640063,1227715_732,American,NORP,7,7,-0.2023,2022-04-04T15:04:29+0000
1227715,1227715_732_26640063,1227715_732,WH,ORG,7,7,-0.2023,2022-04-04T15:04:29+0000
1227715,1227715_732_933541389404553216,1227715_732,Santucci JoshMargolin SooRinKimm,PERSON,7,7,0.0,2022-04-04T15:04:30+0000
1227715,1227715_732_1065361747127750656,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:04:55+0000
1227715,1227715_732_151422659,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:06:09+0000
1227715,1227715_732_111781792,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:08:11+0000
1227715,1227715_732_1351266919203151879,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:08:25+0000
1227715,1227715_732_1351266919203151879,1227715_732,SS,ORG,7,7,0.1779,2022-04-04T15:08:25+0000
1227715,1227715_732_1351266919203151879,1227715_732,Service Service,ORG,7,7,0.1779,2022-04-04T15:08:25+0000
1227715,1227715_732_1351266919203151879_1220201738,1227715_732_1351266919203151879,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T18:42:27+0000
1227715,1227715_732_4320298043,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:08:45+0000
1227715,1227715_732_1432797569411952640,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.7717,2022-04-04T15:09:44+0000
1227715,1227715_732_1322670482,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:10:08+0000
1227715,1227715_732_1322670482,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:11:29+0000
1227715,1227715_732_983045358099025920,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:11:15+0000
1227715,1227715_732_1322670482,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:10:08+0000
1227715,1227715_732_1322670482,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:11:29+0000
1227715,1227715_732_66249625,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:12:37+0000
1227715,1227715_732_1535682554,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:16:02+0000
1227715,1227715_732_1535682554_1045124115965911040,1227715_732_1535682554,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:23:03+0000
1227715,1227715_732_1535682554_1045124115965911040,1227715_732_1535682554,Trumps,PERSON,7,7,0.0,2022-04-04T15:23:03+0000
1227715,1227715_732_431114067,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4588,2022-04-04T15:17:46+0000
1227715,1227715_732_17816936,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:21:13+0000
1227715,1227715_732_17816936,1227715_732,Peter Jennings Sam Donaldson,PERSON,7,7,-0.1119,2022-04-04T15:21:13+0000
1227715,1227715_732_17816936,1227715_732,Secret Svc,PERSON,7,7,-0.1119,2022-04-04T15:21:13+0000
1227715,1227715_732_1338943374439698432,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:22:17+0000
1227715,1227715_732_958150748000276480,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.2023,2022-04-04T15:22:26+0000
1227715,1227715_732_958150748000276480,1227715_732,Trumps,PERSON,7,7,0.2023,2022-04-04T15:22:26+0000
1227715,1227715_732_15838038,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:28:12+0000
1227715,1227715_732_15838038,1227715_732,TFG,ORG,7,7,0.0,2022-04-04T15:28:12+0000
1227715,1227715_732_966456112131133440,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4588,2022-04-04T15:28:57+0000
1227715,1227715_732_1374437966601326593,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.8807,2022-04-04T15:29:30+0000
1227715,1227715_732_1374437966601326593,1227715_732,Koch Murdoch,PERSON,7,7,-0.8807,2022-04-04T15:29:30+0000
1227715,1227715_732_1374437966601326593,1227715_732,American,NORP,7,7,-0.8807,2022-04-04T15:29:30+0000
1227715,1227715_732_1059163988779548674,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:29:48+0000
1227715,1227715_732_897661296153436160,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:30:22+0000
1227715,1227715_732_1510059011437215746,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:31:09+0000
1227715,1227715_732_736596972623171587,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:32:40+0000
1227715,1227715_732_1335088473951383552,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3818,2022-04-04T15:33:24+0000
1227715,1227715_732_1335088473951383552,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.3818,2022-04-04T16:49:31+0000
1227715,1227715_732_1335088473951383552,1227715_732,Donald,PERSON,7,7,0.3818,2022-04-04T15:33:24+0000
1227715,1227715_732_1335088473951383552,1227715_732,Donald,PERSON,7,7,0.3818,2022-04-04T16:49:31+0000
1227715,1227715_732_1335088473951383552,1227715_732,Tower York,GPE,7,7,0.3818,2022-04-04T15:33:24+0000
1227715,1227715_732_1335088473951383552,1227715_732,Tower York,GPE,7,7,0.3818,2022-04-04T16:49:31+0000
1227715,1227715_732_1335088473951383552_1460322207515688969,1227715_732_1335088473951383552,Bidenwonthnkgod Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:51:04+0000
1227715,1227715_732_751626033460162560,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:35:28+0000
1227715,1227715_732_117969987,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:35:31+0000
1227715,1227715_732_394160641,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:35:43+0000
1227715,1227715_732_394160641,1227715_732,USSS,ORG,7,7,0.0,2022-04-04T15:35:43+0000
1227715,1227715_732_127664081,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.34,2022-04-04T15:36:33+0000
1227715,1227715_732_127664081,1227715_732,klan,PERSON,7,7,0.34,2022-04-04T15:36:33+0000
1227715,1227715_732_1029779257,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:38:25+0000
1227715,1227715_732_428639470,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:38:42+0000
1227715,1227715_732_428639470,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:39:58+0000
1227715,1227715_732_428639470,1227715_732,Republican,NORP,7,7,-0.6486,2022-04-04T15:38:42+0000
1227715,1227715_732_428639470,1227715_732,Republican,NORP,7,7,-0.6486,2022-04-04T15:39:58+0000
1227715,1227715_732_1487423641730043907,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:39:36+0000
1227715,1227715_732_1487423641730043907,1227715_732,cePJQHmrRP,ORG,7,7,0.0,2022-04-04T15:39:36+0000
1227715,1227715_732_428639470,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.765,2022-04-04T15:38:42+0000
1227715,1227715_732_428639470,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.765,2022-04-04T15:39:58+0000
1227715,1227715_732_428639470,1227715_732,America,GPE,7,7,-0.765,2022-04-04T15:38:42+0000
1227715,1227715_732_428639470,1227715_732,America,GPE,7,7,-0.765,2022-04-04T15:39:58+0000
1227715,1227715_732_127608538,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:42:50+0000
1227715,1227715_732_127608538,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:43:19+0000
1227715,1227715_732_1470463632500838404,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:43:06+0000
1227715,1227715_732_127608538,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:42:50+0000
1227715,1227715_732_127608538,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:43:19+0000
1227715,1227715_732_1551871844,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,USSS,ORG,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,Bedminster MAL,PERSON,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,SecretService,ORG,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,IvankaTrump,ORG,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,USSS,ORG,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_1551871844,1227715_732,DonaldJTrumpJr,PERSON,7,7,0.2263,2022-04-04T15:44:13+0000
1227715,1227715_732_215629742,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:46:31+0000
1227715,1227715_732_891390037,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:47:30+0000
1227715,1227715_732_891390037,1227715_732,Joe,PERSON,7,7,0.0,2022-04-04T15:47:30+0000
1227715,1227715_732_891390037,1227715_732,American,NORP,7,7,0.0,2022-04-04T15:47:30+0000
1227715,1227715_732_891390037,1227715_732,SMFH,ORG,7,7,0.0,2022-04-04T15:47:30+0000
1227715,1227715_732_401090263,1227715_732,Margolin Kimm,PERSON,7,7,-0.1558,2022-04-04T15:47:52+0000
1227715,1227715_732_401090263,1227715_732,Propagandists,ORG,7,7,-0.1558,2022-04-04T15:47:52+0000
1227715,1227715_732_1195539182359339013,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.4767,2022-04-04T15:48:14+0000
1227715,1227715_732_581332702,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4404,2022-04-04T15:55:33+0000
1227715,1227715_732_130719801,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:55:52+0000
1227715,1227715_732_1382482808321490944,1227715_732,JoshMargolin SooRinKimm,PERSON,7,7,0.0,2022-04-04T15:56:48+0000
1227715,1227715_732_1438637150401138688,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.5574,2022-04-04T15:57:32+0000
1227715,1227715_732_796907311,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:58:44+0000
1227715,1227715_732_1281735206467067904,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T15:59:59+0000
1227715,1227715_732_1488187076487098373,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:02:54+0000
1227715,1227715_732_1488187076487098373,1227715_732,Manhattan,GPE,7,7,0.296,2022-04-04T16:02:54+0000
1227715,1227715_732_1488187076487098373,1227715_732,Eric Donald Jr,PERSON,7,7,0.296,2022-04-04T16:02:54+0000
1227715,1227715_732_828082897,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:03:43+0000
1227715,1227715_732_33581676,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:05:40+0000
1227715,1227715_732_1208966577334259712,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:13:30+0000
1227715,1227715_732_1889877530,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:14:09+0000
1227715,1227715_732_1288288674249969666,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:16:42+0000
1227715,1227715_732_1288288674249969666,1227715_732,CBS,ORG,7,7,0.0,2022-04-04T16:16:42+0000
1227715,1227715_732_19372835,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:16:42+0000
1227715,1227715_732_19372835,1227715_732,Abraham Accords Ivanka,PERSON,7,7,0.0,2022-04-04T16:16:42+0000
1227715,1227715_732_1246123273571708936,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:18:09+0000
1227715,1227715_732_1246123273571708936,1227715_732,Calculate,ORG,7,7,0.0,2022-04-04T16:18:09+0000
1227715,1227715_732_423092419,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:18:36+0000
1227715,1227715_732_423092419,1227715_732,Santucci,GPE,7,7,-0.8176,2022-04-04T16:18:36+0000
1227715,1227715_732_423092419_423092419,1227715_732_423092419,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:18:58+0000
1227715,1227715_732_282219875,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:18:38+0000
1227715,1227715_732_20083571,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.6808,2022-04-04T16:19:18+0000
1227715,1227715_732_20083571,1227715_732,Malibu,GPE,7,7,-0.6808,2022-04-04T16:19:18+0000
1227715,1227715_732_20083571,1227715_732,CA,ORG,7,7,-0.6808,2022-04-04T16:19:18+0000
1227715,1227715_732_20083571_2782752522,1227715_732_20083571,DanLichtenstein,ORG,7,7,0.0,2022-04-04T23:40:16+0000
1227715,1227715_732_20083571_2782752522,1227715_732_20083571,Nowheresville AK,PERSON,7,7,0.0,2022-04-04T23:40:16+0000
1227715,1227715_732_790765532865630208,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:19:32+0000
1227715,1227715_732_1959892363,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:20:32+0000
1227715,1227715_732_1959892363,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:40:25+0000
1227715,1227715_732_1959892363,1227715_732,Cokeboy,NORP,7,7,0.0,2022-04-04T16:20:32+0000
1227715,1227715_732_1959892363,1227715_732,Cokeboy,NORP,7,7,0.0,2022-04-04T16:40:25+0000
1227715,1227715_732_36223330,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.5106,2022-04-04T16:20:38+0000
1227715,1227715_732_36223330,1227715_732,Scotland,GPE,7,7,-0.5106,2022-04-04T16:20:38+0000
1227715,1227715_732_36223330,1227715_732,CBS,ORG,7,7,-0.5106,2022-04-04T16:20:38+0000
1227715,1227715_732_2943115266,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.2023,2022-04-04T16:21:29+0000
1227715,1227715_732_1478525900123774978,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:23:28+0000
1227715,1227715_732_1478525900123774978,1227715_732,John Santucci,PERSON,7,7,-0.3182,2022-04-04T16:23:28+0000
1227715,1227715_732_1478525900123774978,1227715_732,Malibu,GPE,7,7,-0.3182,2022-04-04T16:23:28+0000
1227715,1227715_732_1465138500504895490,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.2023,2022-04-04T16:23:49+0000
1227715,1227715_732_1465138500504895490_1353575346499706880,1227715_732_1465138500504895490,SnshineMermaid,ORG,7,7,0.0,2022-04-04T16:29:03+0000
1227715,1227715_732_1465138500504895490_216936910,1227715_732_1465138500504895490,SnshineMermaid,ORG,7,7,0.0,2022-04-04T16:29:07+0000
1227715,1227715_732_3118839140,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:25:01+0000
1227715,1227715_732_1955090220,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:25:04+0000
1227715,1227715_732_2951742165,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:26:19+0000
1227715,1227715_732_2951742165,1227715_732,Jr Eric,PERSON,7,7,0.0,2022-04-04T16:26:19+0000
1227715,1227715_732_3396028485,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:27:05+0000
1227715,1227715_732_3396028485,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:37:23+0000
1227715,1227715_732_3396028485,1227715_732,POST,ORG,7,7,0.0,2022-04-04T16:27:05+0000
1227715,1227715_732_3396028485,1227715_732,POST,ORG,7,7,0.0,2022-04-04T16:37:23+0000
1227715,1227715_732_3396028485,1227715_732,White House,ORG,7,7,0.0,2022-04-04T16:27:05+0000
1227715,1227715_732_3396028485,1227715_732,White House,ORG,7,7,0.0,2022-04-04T16:37:23+0000
1227715,1227715_732_3396028485,1227715_732,WaPo,ORG,7,7,0.0,2022-04-04T16:27:05+0000
1227715,1227715_732_3396028485,1227715_732,WaPo,ORG,7,7,0.0,2022-04-04T16:37:23+0000
1227715,1227715_732_3180112748,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:27:36+0000
1227715,1227715_732_1332788250,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:29:27+0000
1227715,1227715_732_1270570519578865665,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:31:31+0000
1227715,1227715_732_1270570519578865665,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:31:36+0000
1227715,1227715_732_1270570519578865665,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:31:31+0000
1227715,1227715_732_1270570519578865665,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:31:36+0000
1227715,1227715_732_1493309281327853576,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.296,2022-04-04T16:31:37+0000
1227715,1227715_732_1493309281327853576,1227715_732,Mike Pompeo,PERSON,7,7,-0.296,2022-04-04T16:31:37+0000
1227715,1227715_732_1493309281327853576,1227715_732,Iran Threat,ORG,7,7,-0.296,2022-04-04T16:31:37+0000
1227715,1227715_732_268475172,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:34:35+0000
1227715,1227715_732_268475172,1227715_732,Drumpf,PERSON,7,7,0.0,2022-04-04T16:34:35+0000
1227715,1227715_732_3396028485,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4019,2022-04-04T16:27:05+0000
1227715,1227715_732_3396028485,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.4019,2022-04-04T16:37:23+0000
1227715,1227715_732_31135009,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:37:30+0000
1227715,1227715_732_31135009,1227715_732,Ivanka Eric Junior,PERSON,7,7,0.0,2022-04-04T16:37:30+0000
1227715,1227715_732_36102267,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.34,2022-04-04T16:38:26+0000
1227715,1227715_732_36102267,1227715_732,republicans,NORP,7,7,-0.34,2022-04-04T16:38:26+0000
1227715,1227715_732_54074995,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:40:19+0000
1227715,1227715_732_1959892363,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.6124,2022-04-04T16:20:32+0000
1227715,1227715_732_1959892363,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.6124,2022-04-04T16:40:25+0000
1227715,1227715_732_1959892363,1227715_732,White House,ORG,7,7,-0.6124,2022-04-04T16:20:32+0000
1227715,1227715_732_1959892363,1227715_732,White House,ORG,7,7,-0.6124,2022-04-04T16:40:25+0000
1227715,1227715_732_1961085134,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:41:30+0000
1227715,1227715_732_1961085134_912542126457671680,1227715_732_1961085134,Santucci JoshMargolin,PERSON,7,7,0.0258,2022-04-04T16:58:29+0000
1227715,1227715_732_1961085134_912542126457671680,1227715_732_1961085134,Secret Service,ORG,7,7,0.0258,2022-04-04T16:58:29+0000
1227715,1227715_732_1042371644600315906,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:41:53+0000
1227715,1227715_732_1248580401058193408,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:43:10+0000
1227715,1227715_732_391415885,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:43:33+0000
1227715,1227715_732_800032782722289665,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:45:17+0000
1227715,1227715_732_536771005,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:46:23+0000
1227715,1227715_732_2517818207,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.34,2022-04-04T16:47:50+0000
1227715,1227715_732_830924433787322370,1227715_732,Santucci JoshMargolin,PERSON,7,7,-0.4404,2022-04-04T16:47:57+0000
1227715,1227715_732_830924433787322370,1227715_732,trumps,PERSON,7,7,-0.4404,2022-04-04T16:47:57+0000
1227715,1227715_732_997583455905968129,1227715_732,Santucci JoshMargolin,PERSON,7,7,0.0,2022-04-04T16:48:02+0000
