article_id,tweet_id,user_id,parent_id,entity,entity_type,sentiment
413742,413742_30_1451011005287477248,1451011005287477248,413742_30,Kathy Griffin,PERSON,0.0
413742,413742_30_1496480493017223173,1496480493017223173,413742_30,GovEvers RosemaryScapicc RebeccaforReal VanityFair Oprah,ORG,0.0
413742,413742_30_1496480493017223173,1496480493017223173,413742_30,GovEvers RosemaryScapicc RebeccaforReal VanityFair Oprah,ORG,0.0
413742,413742_30_1496480493017223173,1496480493017223173,413742_30,GovEvers RosemaryScapicc RebeccaforReal VanityFair Oprah,ORG,0.0
413742,413742_30_1496480493017223173,1496480493017223173,413742_30,GovEvers RosemaryScapicc RebeccaforReal VanityFair Oprah,ORG,0.0
413742,413742_30_1059706151636557824,1059706151636557824,413742_30,Andy NGO,PERSON,0.25
413742,413742_30_4722318830,4722318830,413742_30,Walt Disney Shunji,PERSON,0.9423
413742,413742_30_1508565174554398725,1508565174554398725,413742_30,Skelton,GPE,-0.7575
413742,413742_30_1508565174554398725,1508565174554398725,413742_30,Dick VanDyke Knotts,PERSON,-0.7575
413742,413742_30_183474928,183474928,413742_30,Oscar,PERSON,0.6908
413742,413742_30_48909328,48909328,413742_30,John Wayne,PERSON,-0.6124
413742,413742_30_48909328,48909328,413742_30,Clint Eastman Hypocrites,PERSON,-0.6124
413742,413742_30_1459886993542889480,1459886993542889480,413742_30,Chris,PERSON,0.7096
413742,413742_30_1459886993542889480,1459886993542889480,413742_30,Jada,GPE,0.7096
413742,413742_30_1483451445907275783,1483451445907275783,413742_30,comedian,ORG,0.507
413742,413742_30_1483451445907275783,1483451445907275783,413742_30,Smith,ORG,0.507
413742,413742_30_1212529199572930560,1212529199572930560,413742_30,Jada,GPE,0.6289
413742,413742_30_1212529199572930560,1212529199572930560,413742_30,GI,ORG,0.6289
413742,413742_30_57183065,57183065,413742_30,Mockery,PERSON,0.8176
413742,413742_30_991107854,991107854,413742_30,Smith,ORG,-0.7964
413742,413742_30_1485816923900334080,1485816923900334080,413742_30,Jada Smith,PERSON,-0.3818
413742,413742_30_1485816923900334080,1485816923900334080,413742_30,Jada Got Seat Laughing Jada Something,PERSON,0.4939
413742,413742_30_1485816923900334080,1485816923900334080,413742_30,Joke Smith,PERSON,0.296
413742,413742_30_4286873844,4286873844,413742_30,Chris,PERSON,0.9217
413742,413742_30_4286873844,4286873844,413742_30,Joke,PERSON,0.9217
413742,413742_30_4286873844,4286873844,413742_30,Chris,PERSON,0.9217
413890,413890_10,384438102,0,AveriHarper,ORG,0.0
413890,413890_10,384438102,0,Pres Joe,PERSON,0.0
413890,413890_12,384438102,0,AveriHarper,ORG,0.0
413890,413890_12,384438102,0,KyraPhillips Pres,ORG,0.0
413890,413890_14,846060265,0,Congress,ORG,0.0
413890,413890_15,86141342,0,Democrats,NORP,0.0516
413890,413890_15,86141342,0,Congress,ORG,0.0516
413890,413890_15,86141342,0,Senate,ORG,0.0516
413890,413890_16,450941680,0,Democrats,NORP,0.0516
413890,413890_16,450941680,0,Congress,ORG,0.0516
413890,413890_16,450941680,0,Senate,ORG,0.0516
413890,413890_17,16815644,0,Democrats,NORP,0.0516
413890,413890_17,16815644,0,Congress,ORG,0.0516
413890,413890_17,16815644,0,Senate,ORG,0.0516
413890,413890_19,28785486,0,Pres,PERSON,0.802
413890,413890_19,28785486,0,ShPhmSDYQM,ORG,0.802
413890,413890_22,450941680,0,Democrats,NORP,0.0516
413890,413890_22,450941680,0,Congress,ORG,0.0516
413890,413890_22,450941680,0,Senate,ORG,0.0516
413890,413890_23,16815644,0,Democrats,NORP,0.0516
413890,413890_23,16815644,0,Congress,ORG,0.0516
413890,413890_23,16815644,0,Senate,ORG,0.0516
413890,413890_24,16815644,0,Democrats,NORP,0.0516
413890,413890_24,16815644,0,Congress,ORG,0.0516
413890,413890_24,16815644,0,Senate,ORG,0.0516
413890,413890_25,384438102,0,Pres,PERSON,0.802
413890,413890_26,16815644,0,Democrats,NORP,0.0516
413890,413890_26,16815644,0,Congress,ORG,0.0516
413890,413890_26,16815644,0,Senate,ORG,0.0516
413890,413890_26_865962365568729089,865962365568729089,413890_26,ABCPolitics,NORP,0.7184
413890,413890_26_916716352056057856,916716352056057856,413890_26,ABCPolitics,NORP,-0.25
413890,413890_26_916716352056057856,916716352056057856,413890_26,EckYdponuz,ORG,-0.25
413890,413890_26_1653065412,1653065412,413890_26,ABCPolitics,NORP,-0.4404
413890,413890_26_1653065412,1653065412,413890_26,Democrat,NORP,-0.4404
413890,413890_27,450941680,0,Democrats,NORP,0.0516
413890,413890_27,450941680,0,Congress,ORG,0.0516
413890,413890_27,450941680,0,Senate,ORG,0.0516
